call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
24245,10430,581,2025-05-16 06:42:51.669840,565,Technical Support,Pending
24246,10227,2340,2025-07-26 06:33:15.362820,1034,Technical Support,Escalated
24247,8774,2448,2025-08-24 09:11:42.970852,280,Order Inquiry,Escalated
24248,24670,2214,2025-10-25 04:32:07.144154,691,Order Inquiry,Resolved
24249,49041,2963,2025-08-11 06:29:15.169783,702,Return/Refund,Escalated
24250,819,1843,2025-07-12 06:42:03.353877,488,Complaint,Resolved
24251,6777,2386,2025-08-18 07:48:33.102055,407,Complaint,Pending
24252,47748,915,2025-09-08 12:50:43.593624,1149,Product Question,Dropped
24253,35645,1383,2025-04-23 20:49:42.377268,900,Technical Support,Escalated
24254,10665,2214,2025-05-22 09:55:48.901072,996,Technical Support,Dropped
24255,38641,2605,2026-01-21 00:21:39.836210,1263,Billing Issue,Escalated
24256,14368,369,2025-05-23 23:39:32.760924,1641,Order Inquiry,Escalated
24257,406,1025,2025-12-13 14:24:13.158155,323,Return/Refund,Dropped
24258,6532,1016,2025-09-10 17:13:43.850284,169,Product Question,Pending
24259,25823,1016,2025-07-16 21:04:03.421882,978,Order Inquiry,Escalated
24260,38391,896,2025-11-19 08:09:06.622017,1667,Return/Refund,Pending
24261,15018,898,2025-04-02 07:41:02.158524,1101,Account Access,Pending
24262,12704,1700,2025-06-11 13:07:27.121214,519,Order Inquiry,Resolved
24263,13871,2302,2025-05-15 03:35:26.236771,320,Order Inquiry,Pending
24264,30079,1168,2025-06-21 11:42:35.557842,190,Return/Refund,Escalated
24265,49971,791,2026-02-17 04:50:20.118442,825,Complaint,Pending
24266,41701,2579,2025-03-01 14:00:44.062485,590,Product Question,Escalated
24267,8787,1706,2025-12-13 16:39:23.742964,415,Return/Refund,Dropped
24268,26943,1525,2025-04-30 13:59:50.960671,741,Billing Issue,Pending
24269,36725,645,2025-05-12 21:40:06.787000,1215,Account Access,Escalated
24270,4938,646,2025-10-26 22:03:31.981878,669,Order Inquiry,Escalated
24271,40023,436,2026-01-06 20:49:18.715532,1646,Complaint,Escalated
24272,48095,2605,2025-06-17 20:58:35.201556,1660,Order Inquiry,Pending
24273,37931,1768,2026-01-10 12:59:02.117395,1647,Technical Support,Escalated
24274,4344,2100,2025-12-28 02:31:05.183917,1154,Billing Issue,Resolved
24275,46391,425,2025-12-12 04:55:45.271705,749,Product Question,Escalated
24276,32540,2019,2025-03-19 08:23:45.971148,678,Product Question,Escalated
24277,29235,529,2025-09-23 16:06:46.341395,1465,Return/Refund,Escalated
24278,30135,1844,2025-10-20 21:15:53.431863,1211,Order Inquiry,Resolved
24279,33300,1674,2025-12-23 11:35:09.983391,552,Technical Support,Resolved
24280,30875,2033,2025-04-21 23:20:59.269272,844,Billing Issue,Resolved
24281,46730,1425,2025-10-28 13:51:58.377887,1375,Return/Refund,Dropped
24282,28615,799,2025-05-24 17:51:16.821091,407,Account Access,Resolved
24283,17520,1844,2025-07-25 11:56:02.186983,1676,Order Inquiry,Pending
24284,4180,134,2026-01-17 23:49:02.500897,972,Product Question,Pending
24285,21766,967,2026-01-29 05:13:42.593254,1155,Product Question,Resolved
24286,15363,1626,2025-12-22 01:02:46.084002,414,Return/Refund,Escalated
24287,36540,118,2026-02-14 22:29:06.796971,722,Order Inquiry,Resolved
24288,28975,74,2025-10-13 15:57:13.654182,908,Account Access,Pending
24289,25297,1844,2026-01-25 23:55:44.763677,559,Return/Refund,Pending
24290,42513,1525,2025-04-06 16:11:18.861666,629,Account Access,Escalated
24291,43605,2565,2025-09-03 20:35:01.124823,801,Return/Refund,Resolved
24292,26371,1844,2025-11-17 21:53:09.018949,1095,Account Access,Pending
24293,37944,2100,2025-11-05 01:51:28.734361,168,Product Question,Dropped
24294,29190,2875,2025-11-21 22:05:16.268522,503,Order Inquiry,Resolved
24295,7406,846,2025-10-05 06:51:34.934099,927,Technical Support,Escalated
24296,9624,1881,2025-04-06 05:49:44.582270,1241,Billing Issue,Resolved
24297,33952,849,2026-01-28 07:54:22.789498,951,Complaint,Dropped
24298,37447,849,2025-04-05 02:10:33.012790,1649,Return/Refund,Escalated
24299,37062,1248,2025-04-30 02:20:21.048457,1560,Order Inquiry,Escalated
24300,29410,2496,2025-09-02 23:33:17.315484,1620,Product Question,Pending
24301,47496,237,2025-07-18 07:19:33.559333,1792,Account Access,Escalated
24302,32857,118,2025-10-11 20:05:44.810302,1107,Technical Support,Dropped
24303,22301,19,2025-05-16 17:57:47.435301,1440,Return/Refund,Resolved
24304,15463,336,2025-04-23 09:59:21.167358,251,Order Inquiry,Dropped
24305,46776,240,2025-11-24 17:15:35.410092,411,Order Inquiry,Resolved
24306,34783,1291,2025-06-26 21:47:41.328587,577,Return/Refund,Pending
24307,39292,357,2025-11-03 03:14:51.580871,1370,Return/Refund,Dropped
24308,36872,2986,2025-12-09 11:09:33.727941,603,Complaint,Escalated
24309,4900,255,2025-11-03 18:35:45.696839,183,Complaint,Resolved
24310,7130,896,2025-05-21 08:21:53.917453,1350,Billing Issue,Dropped
24311,7159,134,2025-10-15 15:24:57.483948,128,Order Inquiry,Resolved
24312,40786,519,2026-01-22 05:06:25.601931,119,Complaint,Escalated
24313,8270,2875,2025-08-26 04:38:09.214697,1411,Order Inquiry,Escalated
24314,17685,2386,2025-12-22 13:38:19.912012,499,Technical Support,Resolved
24315,3295,1844,2025-09-13 10:05:37.740841,772,Return/Refund,Dropped
24316,2152,2100,2025-11-30 18:34:34.331536,1523,Account Access,Escalated
24317,46352,2757,2025-04-23 14:46:57.797324,724,Complaint,Resolved
24318,31946,1605,2025-05-23 10:43:07.412527,185,Order Inquiry,Dropped
24319,9282,784,2025-03-15 03:16:10.110702,601,Order Inquiry,Resolved
24320,16124,645,2025-04-24 00:18:30.570467,1668,Technical Support,Escalated
24321,48978,425,2025-05-30 10:36:19.639787,213,Return/Refund,Escalated
24322,47821,2234,2025-09-16 18:02:47.739141,464,Account Access,Pending
24323,3715,37,2025-04-23 09:54:06.678418,842,Complaint,Resolved
24324,27019,647,2025-09-22 03:01:00.168254,1092,Product Question,Dropped
24325,4251,1168,2025-03-31 13:18:40.520030,434,Return/Refund,Pending
24326,17807,1264,2025-06-10 05:07:17.072108,160,Return/Refund,Pending
24327,48647,2202,2025-06-03 12:24:00.322030,325,Technical Support,Escalated
24328,4885,2273,2025-02-27 12:58:06.798826,1014,Product Question,Pending
24329,43848,19,2026-02-13 07:24:37.767845,186,Order Inquiry,Escalated
24330,49088,896,2025-12-16 07:10:02.905021,1629,Order Inquiry,Dropped
24331,26630,1922,2025-11-01 15:49:31.247492,1128,Order Inquiry,Dropped
24332,38160,1291,2025-12-09 18:29:29.988827,1589,Return/Refund,Resolved
24333,44865,134,2025-07-09 08:26:48.400484,1434,Billing Issue,Resolved
24334,8232,125,2025-12-05 20:28:55.052550,408,Account Access,Pending
24335,22105,1575,2026-02-08 21:23:28.402455,175,Billing Issue,Resolved
24336,13877,2214,2026-02-21 02:49:01.050994,1560,Complaint,Pending
24337,13170,74,2025-09-09 03:28:42.571340,1595,Order Inquiry,Pending
24338,5005,1793,2025-03-28 19:13:39.493197,1306,Complaint,Escalated
24339,46818,1559,2025-07-01 06:12:51.169480,286,Return/Refund,Pending
24340,4533,2041,2025-03-17 14:56:45.546017,1001,Product Question,Pending
24341,20479,1380,2025-08-22 07:13:31.323983,530,Order Inquiry,Dropped
24342,44486,2777,2026-01-08 20:53:56.884532,930,Product Question,Pending
24343,20471,799,2025-10-07 20:37:32.321039,827,Complaint,Escalated
24344,4493,1192,2026-02-07 04:35:15.702607,1453,Complaint,Resolved
24345,36225,2202,2025-03-04 23:18:32.917094,988,Complaint,Escalated
24346,27593,1768,2025-04-13 15:15:18.934036,173,Product Question,Pending
24347,44704,101,2025-12-24 22:21:55.771667,1053,Technical Support,Pending
24348,39044,2707,2025-06-12 09:28:31.247655,1685,Return/Refund,Dropped
24349,23685,2192,2025-05-05 00:52:14.337088,1143,Account Access,Escalated
24350,17997,2605,2026-02-22 13:19:40.004531,1218,Order Inquiry,Escalated
24351,44542,1491,2025-03-28 15:23:56.590518,866,Account Access,Resolved
24352,29320,1778,2025-10-22 12:06:34.976192,136,Complaint,Escalated
24353,5695,2719,2025-10-12 19:16:17.716913,484,Order Inquiry,Resolved
24354,25947,1192,2025-04-12 20:37:52.004783,69,Order Inquiry,Resolved
24355,30043,2794,2025-04-21 22:20:00.511382,1400,Billing Issue,Dropped
24356,41894,668,2026-01-01 03:05:39.940834,1450,Order Inquiry,Resolved
24357,20890,2565,2025-06-11 01:16:35.132434,486,Order Inquiry,Escalated
24358,40440,430,2025-07-25 23:06:12.113431,130,Return/Refund,Dropped
24359,14136,1745,2025-11-15 22:11:00.070125,838,Billing Issue,Dropped
24360,15599,32,2025-03-09 20:11:00.482567,1462,Product Question,Pending
24361,48196,2022,2025-07-15 23:25:10.824684,616,Product Question,Pending
24362,10425,255,2025-04-15 10:03:45.552447,383,Complaint,Resolved
24363,39186,1869,2026-01-10 10:27:46.726794,315,Order Inquiry,Pending
24364,15519,1870,2025-09-03 03:59:04.724949,262,Order Inquiry,Dropped
24365,45968,1380,2025-08-31 13:48:56.317173,619,Account Access,Pending
24366,25831,433,2025-08-16 15:39:19.731075,405,Order Inquiry,Pending
24367,5304,1674,2025-03-14 01:27:44.148957,526,Complaint,Escalated
24368,2230,1575,2025-12-19 11:29:11.367183,1059,Complaint,Escalated
24369,11212,1763,2026-02-13 23:46:26.394576,1335,Return/Refund,Dropped
24370,5818,83,2025-04-21 20:12:39.716409,677,Complaint,Resolved
24371,37568,2250,2025-12-05 03:49:22.798526,869,Return/Refund,Pending
24372,42720,430,2025-03-17 06:01:50.988050,176,Return/Refund,Resolved
24373,40892,1016,2025-08-10 06:00:15.831753,663,Order Inquiry,Escalated
24374,18937,1211,2026-01-24 10:44:07.687213,649,Return/Refund,Pending
24375,49342,2340,2025-08-12 14:03:56.231854,1512,Complaint,Dropped
24376,44062,1380,2025-07-21 22:42:54.976964,964,Return/Refund,Resolved
24377,40487,849,2025-10-04 18:27:08.636587,800,Return/Refund,Dropped
24378,22399,369,2025-05-18 11:05:27.487940,891,Technical Support,Resolved
24379,1556,2565,2025-12-30 22:32:06.348040,612,Account Access,Escalated
24380,2270,1425,2025-04-04 18:09:27.538846,643,Product Question,Escalated
24381,36129,2192,2025-12-29 15:46:07.423168,393,Product Question,Dropped
24382,46282,4,2025-05-29 01:50:44.851107,187,Product Question,Escalated
24383,32404,2963,2025-09-20 01:25:35.419915,1525,Order Inquiry,Escalated
24384,1552,2496,2025-11-08 09:09:07.733816,1363,Order Inquiry,Dropped
24385,33079,392,2025-10-08 14:29:54.746870,350,Account Access,Dropped
24386,13361,1922,2026-01-21 09:51:39.495437,356,Return/Refund,Resolved
24387,23239,616,2025-03-13 03:15:28.821701,876,Return/Refund,Dropped
24388,16342,1674,2025-04-22 19:12:22.108726,713,Product Question,Resolved
24389,26685,2386,2025-07-30 04:32:46.637032,199,Return/Refund,Escalated
24390,37821,849,2025-10-02 01:33:35.157513,1691,Return/Refund,Escalated
24391,4145,678,2025-04-22 01:05:51.533761,695,Technical Support,Escalated
24392,31720,1470,2025-09-04 01:39:07.664081,661,Return/Refund,Escalated
24393,491,2875,2025-12-12 20:22:49.537650,1315,Account Access,Pending
24394,37830,1096,2025-10-22 07:52:23.124111,313,Account Access,Resolved
24395,22544,616,2025-10-14 23:41:41.528656,523,Technical Support,Dropped
24396,1780,1763,2025-09-19 05:27:35.536089,371,Billing Issue,Escalated
24397,35708,849,2025-07-13 04:14:48.775602,1412,Product Question,Pending
24398,15998,2286,2025-04-21 14:16:57.719369,1143,Account Access,Resolved
24399,25607,2496,2025-07-30 07:02:00.125053,350,Order Inquiry,Dropped
24400,39649,1425,2025-07-26 10:48:57.081809,1451,Billing Issue,Resolved
24401,3257,1674,2026-02-12 13:41:21.294060,678,Complaint,Escalated
24402,19715,791,2025-08-07 20:55:54.092388,1364,Return/Refund,Dropped
24403,17638,430,2025-03-15 02:49:45.665650,273,Billing Issue,Pending
24404,24404,82,2025-10-25 18:21:57.218710,1640,Billing Issue,Resolved
24405,49066,2777,2025-05-24 10:50:37.276675,1147,Return/Refund,Dropped
24406,19792,369,2026-01-15 12:15:26.060076,271,Return/Refund,Dropped
24407,41524,447,2025-07-30 13:30:02.069173,735,Complaint,Resolved
24408,11223,2390,2026-01-12 11:53:00.404576,749,Product Question,Pending
24409,832,2757,2026-02-22 14:23:41.030043,1179,Return/Refund,Escalated
24410,15560,305,2025-11-28 09:42:59.681242,1127,Order Inquiry,Resolved
24411,11605,2250,2025-12-21 05:37:34.723516,349,Return/Refund,Resolved
24412,34652,646,2026-01-06 13:07:34.226719,1709,Complaint,Escalated
24413,13507,1957,2025-05-04 23:13:00.676598,1216,Product Question,Resolved
24414,23635,1674,2025-10-18 08:45:26.281369,536,Technical Support,Resolved
24415,8727,2041,2025-12-16 20:27:57.297860,1204,Complaint,Escalated
24416,37364,1204,2026-02-02 21:34:10.820970,1256,Product Question,Escalated
24417,27522,430,2025-06-09 23:22:11.549515,316,Product Question,Escalated
24418,24405,791,2026-02-16 09:20:28.936003,542,Complaint,Pending
24419,10437,32,2025-06-24 13:06:36.885677,176,Order Inquiry,Dropped
24420,39929,1486,2025-10-28 20:00:41.788089,1148,Technical Support,Dropped
24421,2273,2273,2025-08-23 12:35:41.989684,316,Complaint,Escalated
24422,19826,1891,2025-12-26 15:42:26.103058,1505,Complaint,Resolved
24423,47779,2386,2025-05-28 15:50:51.026450,1785,Complaint,Resolved
24424,12006,1016,2025-07-10 16:05:39.864834,1441,Order Inquiry,Resolved
24425,8512,74,2025-03-13 01:10:15.771283,725,Return/Refund,Pending
24426,27758,242,2025-07-27 13:02:23.306581,1071,Product Question,Escalated
24427,40009,1025,2025-08-25 11:20:50.486583,205,Billing Issue,Escalated
24428,17012,1922,2025-04-14 05:06:03.253480,745,Order Inquiry,Escalated
24429,30762,125,2025-09-29 14:56:37.777184,835,Return/Refund,Dropped
24430,32815,2707,2025-03-03 03:29:18.607475,828,Order Inquiry,Dropped
24431,44218,898,2025-11-09 21:08:38.750493,739,Billing Issue,Pending
24432,42633,242,2026-02-10 00:04:01.856127,840,Return/Refund,Pending
24433,23183,430,2025-11-17 04:32:19.824061,719,Order Inquiry,Escalated
24434,7319,127,2025-05-15 00:58:22.850200,297,Billing Issue,Escalated
24435,632,2718,2025-12-18 05:27:14.447407,990,Complaint,Pending
24436,37551,548,2026-02-09 22:32:32.972714,813,Complaint,Resolved
24437,18325,199,2025-06-16 20:28:07.082012,210,Return/Refund,Dropped
24438,5527,240,2025-05-22 00:51:35.538425,1110,Billing Issue,Pending
24439,23016,1934,2025-03-16 21:42:08.026664,156,Account Access,Dropped
24440,5113,645,2025-07-05 21:27:34.756413,1151,Account Access,Escalated
24441,15207,2963,2026-01-14 00:56:08.394139,1383,Product Question,Pending
24442,14777,548,2025-09-11 20:47:41.747006,450,Technical Support,Pending
24443,28770,646,2025-09-08 18:52:53.599615,632,Order Inquiry,Dropped
24444,31495,134,2025-03-17 12:33:58.895879,1657,Order Inquiry,Pending
24445,33635,2234,2025-10-29 10:21:31.951085,1467,Return/Refund,Resolved
24446,16647,74,2025-09-04 08:04:28.304934,1316,Order Inquiry,Dropped
24447,9479,645,2025-09-20 21:24:43.984084,893,Product Question,Resolved
24448,4492,1746,2025-11-09 05:10:18.383443,889,Technical Support,Resolved
24449,44775,2234,2025-08-27 17:04:53.137825,821,Billing Issue,Pending
24450,44009,430,2026-01-31 06:45:39.358916,465,Complaint,Pending
24451,11734,101,2025-04-07 17:34:27.506928,943,Technical Support,Resolved
24452,12944,922,2025-03-08 04:19:38.020359,1073,Complaint,Resolved
24453,13190,2234,2025-05-24 17:35:18.594967,1516,Product Question,Escalated
24454,9685,1192,2025-06-12 00:06:33.985671,735,Product Question,Pending
24455,31859,1746,2025-06-09 17:58:51.297758,1598,Order Inquiry,Dropped
24456,40475,369,2025-04-29 06:25:15.584253,1386,Technical Support,Dropped
24457,24869,1881,2025-10-11 19:32:30.492596,1519,Complaint,Resolved
24458,27800,1053,2025-08-09 14:12:35.817751,135,Return/Refund,Escalated
24459,11301,82,2025-05-16 05:11:51.771845,1032,Order Inquiry,Pending
24460,15547,1491,2025-07-25 15:18:12.417494,525,Return/Refund,Resolved
24461,4317,2286,2025-04-03 08:10:13.985747,958,Technical Support,Escalated
24462,23436,1053,2025-12-28 10:09:17.710846,655,Billing Issue,Pending
24463,30236,242,2025-06-11 10:29:25.847872,787,Order Inquiry,Resolved
24464,15369,2719,2025-09-25 00:31:10.499512,1501,Complaint,Dropped
24465,29101,2340,2025-08-23 14:13:46.911836,617,Complaint,Pending
24466,44693,1069,2025-12-23 19:12:14.441278,534,Complaint,Resolved
24467,20254,605,2026-01-26 19:24:22.528336,1182,Return/Refund,Dropped
24468,20135,920,2025-11-24 23:46:30.894129,978,Complaint,Pending
24469,45490,1881,2025-05-01 11:52:40.622116,471,Product Question,Resolved
24470,20945,645,2025-08-13 11:32:38.432093,144,Order Inquiry,Escalated
24471,6587,32,2025-11-05 06:34:59.790917,1145,Product Question,Escalated
24472,29062,1168,2026-01-28 04:54:01.581244,103,Technical Support,Dropped
24473,7780,1746,2026-02-08 10:58:09.751663,169,Complaint,Dropped
24474,18287,369,2025-05-14 08:19:56.533759,1760,Product Question,Escalated
24475,25394,163,2025-03-16 05:30:42.530634,1403,Product Question,Pending
24476,1652,529,2025-09-10 06:17:54.953185,1475,Account Access,Pending
24477,15492,1869,2026-01-25 23:31:45.899512,581,Account Access,Pending
24478,9535,2565,2025-03-30 19:33:14.474178,206,Return/Refund,Escalated
24479,28588,1219,2025-05-26 05:24:35.054194,1388,Account Access,Pending
24480,41953,2718,2025-09-30 05:22:57.610030,723,Order Inquiry,Resolved
24481,19355,1768,2025-03-07 16:09:13.384821,413,Product Question,Escalated
24482,21733,1168,2025-03-14 06:48:33.659951,332,Complaint,Pending
24483,15819,2707,2025-06-25 09:57:06.043373,1012,Return/Refund,Resolved
24484,31442,1192,2026-01-01 23:48:06.715657,366,Product Question,Escalated
24485,24209,1957,2025-07-13 15:01:43.566152,81,Account Access,Pending
24486,49870,1881,2026-02-19 09:10:56.539573,1112,Technical Support,Dropped
24487,41326,688,2025-10-02 23:37:42.906366,1670,Technical Support,Dropped
24488,31858,2390,2025-03-04 03:35:09.908882,473,Technical Support,Pending
24489,8536,19,2025-11-05 19:36:31.887499,340,Return/Refund,Resolved
24490,26776,2986,2025-05-28 05:44:59.057817,1602,Account Access,Pending
24491,49457,1262,2025-03-13 10:50:10.817536,1120,Return/Refund,Pending
24492,41045,1559,2025-04-30 08:49:43.843239,1402,Product Question,Dropped
24493,28643,2707,2025-04-14 06:14:16.914428,1773,Order Inquiry,Pending
24494,5628,1129,2025-03-05 06:02:52.290631,1331,Complaint,Dropped
24495,49070,447,2025-08-26 15:48:13.579504,225,Order Inquiry,Resolved
24496,27493,255,2025-12-25 03:28:54.718193,1061,Complaint,Pending
24497,43931,2214,2025-06-14 17:23:38.924098,1047,Complaint,Pending
24498,2759,2466,2025-06-06 14:14:56.078012,1226,Product Question,Dropped
24499,19748,2202,2025-03-01 04:30:47.267374,1500,Order Inquiry,Escalated
24500,4489,602,2025-08-16 06:59:47.897819,1367,Technical Support,Resolved
24501,47547,1870,2026-01-03 09:45:14.280263,997,Product Question,Resolved
24502,18407,791,2025-05-21 01:54:38.111340,1485,Order Inquiry,Resolved
24503,21714,1383,2025-07-27 06:28:05.107138,1096,Product Question,Resolved
24504,2808,484,2025-11-29 05:47:13.785836,1656,Technical Support,Dropped
24505,32251,305,2025-04-04 20:32:11.875798,455,Order Inquiry,Escalated
24506,45772,2827,2026-01-15 07:00:10.837521,1081,Product Question,Escalated
24507,49900,2192,2025-05-21 13:23:14.534487,1105,Return/Refund,Resolved
24508,28729,342,2025-03-04 08:29:28.728565,1309,Billing Issue,Pending
24509,8873,242,2025-05-09 14:14:24.367902,697,Product Question,Escalated
24510,23566,4,2025-04-20 19:01:16.792436,1533,Account Access,Resolved
24511,11601,2395,2025-08-07 08:17:48.247228,1684,Complaint,Resolved
24512,22001,1881,2025-04-12 07:52:25.808695,619,Technical Support,Pending
24513,8506,548,2026-01-02 08:29:16.714263,1113,Return/Refund,Dropped
24514,24272,2579,2025-12-27 23:55:10.244490,316,Account Access,Resolved
