cust_id,total_points,last_updated
48770,3335,2024-09-13
48771,368,2024-05-07
48772,962,2024-12-29
48773,3110,2025-05-16
48774,2202,2025-08-19
48775,1274,2024-12-14
48776,4925,2025-01-02
48777,1205,2024-08-01
48778,1015,2025-02-21
48779,3623,2024-09-27
48780,1491,2025-03-28
48781,2530,2025-08-06
48782,4284,2024-07-30
48783,1897,2025-01-31
48784,1686,2025-05-26
48785,2489,2024-01-13
48786,4232,2024-05-29
48787,4791,2025-05-08
48788,1429,2025-08-11
48789,616,2025-01-05
48790,4155,2025-01-23
48791,1003,2025-05-06
48792,1337,2024-01-04
48793,535,2025-02-20
48794,989,2025-08-02
48795,1344,2025-08-16
48796,4685,2025-03-05
48797,2239,2024-07-01
48798,648,2025-04-24
48799,2978,2024-08-27
48800,4666,2024-05-20
48801,2428,2024-08-14
48802,2236,2025-09-22
48803,3484,2024-02-06
48804,1302,2025-09-30
48805,4041,2025-06-12
48806,1943,2024-06-26
48807,3438,2024-09-20
48808,652,2024-05-03
48809,3297,2025-04-06
48810,2274,2024-12-18
48811,1471,2024-08-26
48812,4132,2024-09-05
48813,4333,2024-11-02
48814,430,2024-08-28
48815,1589,2024-10-15
48816,3515,2025-04-03
48817,647,2025-09-13
48818,2285,2024-10-18
48819,4201,2024-11-29
48820,3331,2024-07-18
48821,4625,2025-08-15
48822,3921,2024-06-08
48823,908,2024-02-19
48824,3281,2024-09-20
48825,3554,2024-04-14
48826,3677,2024-10-01
48827,3782,2024-11-22
48828,843,2025-03-19
48829,2918,2024-05-12
48830,837,2025-06-17
48831,611,2025-08-28
48832,1212,2025-09-29
48833,2175,2024-02-13
48834,724,2025-02-02
48835,1522,2024-02-28
48836,3961,2024-05-12
48837,4412,2024-05-06
48838,2118,2025-03-01
48839,1677,2024-03-21
48840,2894,2024-05-03
48841,403,2024-05-13
48842,2823,2025-08-02
48843,1759,2025-06-24
48844,3485,2024-10-23
48845,4710,2024-07-12
48846,3219,2025-04-04
48847,1766,2025-06-19
48848,3961,2024-08-17
48849,1577,2024-05-25
48850,2382,2024-03-17
48851,2465,2025-07-04
48852,1187,2024-12-29
48853,1582,2025-08-08
48854,3368,2025-08-08
48855,1734,2025-09-24
48856,4692,2024-03-31
48857,4603,2024-10-23
48858,3942,2025-08-15
48859,2820,2024-08-06
48860,150,2025-06-26
48861,4426,2024-11-08
48862,4194,2024-10-02
48863,3952,2024-08-10
48864,1544,2024-05-26
48865,2676,2024-02-06
48866,269,2024-03-13
48867,560,2024-01-30
48868,4108,2025-05-06
48869,2950,2024-08-24
48870,215,2025-03-03
48871,2886,2025-06-14
48872,1171,2024-07-29
48873,4587,2025-08-04
48874,23,2025-02-26
48875,472,2024-09-06
48876,3753,2024-09-03
48877,4184,2024-09-15
48878,3591,2025-09-20
48879,248,2025-08-30
48880,1058,2024-03-20
48881,315,2025-03-21
48882,3844,2024-02-20
48883,3097,2024-01-23
48884,3744,2024-12-01
48885,1663,2025-03-09
48886,4523,2024-04-22
48887,2152,2024-07-24
48888,1385,2024-11-25
48889,2009,2024-07-14
48890,3350,2025-09-06
48891,71,2024-07-28
48892,2344,2024-07-22
48893,1307,2025-09-14
48894,3487,2024-04-04
48895,3337,2024-04-26
48896,980,2024-11-17
48897,3867,2025-01-08
48898,914,2024-08-31
48899,2391,2024-05-06
48900,699,2024-08-22
48901,797,2025-09-14
48902,1228,2024-04-18
48903,4359,2025-07-07
48904,2019,2025-03-17
48905,1731,2024-03-17
48906,1289,2025-07-07
48907,4438,2025-03-24
48908,1295,2025-02-11
48909,4200,2025-02-07
48910,1505,2024-09-09
48911,1196,2024-10-28
48912,4147,2025-01-03
48913,1609,2025-07-23
48914,2944,2024-08-02
48915,1296,2024-01-10
48916,530,2025-09-18
48917,23,2024-04-13
48918,1848,2024-02-12
48919,909,2024-01-24
48920,1220,2024-01-29
48921,3240,2025-01-19
48922,4704,2024-04-29
48923,3151,2025-08-22
48924,4452,2025-03-29
48925,4431,2024-01-07
48926,3275,2025-07-12
48927,934,2024-09-14
48928,2680,2024-12-23
48929,3535,2024-11-09
48930,2700,2025-06-26
48931,2507,2024-04-29
48932,3058,2024-06-12
48933,1517,2025-08-24
48934,1198,2025-06-30
48935,2479,2025-06-05
48936,603,2024-08-12
48937,2827,2025-02-17
48938,2271,2024-05-25
48939,3643,2024-11-03
48940,4314,2024-03-15
48941,2855,2024-08-19
48942,1791,2025-05-31
48943,3669,2024-12-07
48944,3813,2024-11-03
48945,4767,2024-02-10
48946,1446,2024-10-08
48947,2934,2024-08-17
48948,1196,2025-08-12
48949,3840,2025-09-19
48950,1764,2025-04-10
48951,3786,2025-05-30
48952,1529,2025-01-11
48953,64,2025-07-03
48954,1423,2024-07-23
48955,1606,2024-05-29
48956,3045,2024-03-12
48957,4995,2024-11-06
48958,2675,2024-01-01
48959,1014,2024-06-17
48960,210,2024-12-22
48961,2916,2025-04-02
48962,923,2024-02-04
48963,4596,2025-01-16
48964,1431,2024-08-08
48965,2400,2025-06-05
48966,4557,2025-08-21
48967,3691,2025-08-19
48968,2915,2024-11-22
48969,3292,2024-10-06
48970,2499,2024-01-25
48971,4712,2024-07-24
48972,1970,2025-01-11
48973,2902,2025-03-04
48974,4295,2024-06-01
48975,908,2024-10-27
48976,2758,2025-01-11
48977,2002,2025-06-08
48978,36,2025-08-14
48979,4458,2024-11-23
48980,1273,2024-10-16
48981,300,2025-05-22
48982,259,2025-02-24
48983,4170,2025-03-06
48984,4860,2025-05-28
48985,1830,2024-11-25
48986,1109,2024-12-06
48987,3778,2025-08-31
48988,4424,2024-01-03
48989,761,2024-03-04
48990,4690,2024-09-21
48991,222,2025-07-21
48992,4427,2024-06-05
48993,2045,2025-05-01
48994,3071,2025-04-17
48995,4454,2024-11-14
48996,1610,2025-04-08
48997,2526,2025-01-13
48998,4143,2025-07-16
48999,4372,2024-03-18
49000,2679,2025-06-06
49001,2788,2024-08-04
49002,754,2024-07-18
49003,2307,2024-06-09
49004,1456,2024-02-29
49005,1896,2024-11-10
49006,3209,2025-03-02
49007,645,2024-06-08
49008,1286,2025-06-17
49009,2974,2024-03-01
49010,4297,2025-07-15
49011,2179,2024-08-30
49012,4210,2025-07-30
49013,3399,2025-04-13
49014,1270,2025-05-04
49015,343,2025-05-11
49016,3936,2025-03-25
49017,3648,2024-12-19
49018,1119,2025-08-06
49019,2809,2024-02-14
49020,1943,2024-06-25
49021,2109,2025-05-05
49022,3279,2024-02-11
49023,190,2024-02-02
49024,35,2025-08-14
49025,3567,2025-05-21
49026,4183,2025-04-21
49027,2824,2024-01-04
49028,3900,2024-03-11
49029,1814,2024-05-25
49030,2510,2024-09-16
49031,662,2024-03-06
49032,1310,2024-03-19
49033,48,2025-03-13
49034,2342,2025-03-07
49035,3650,2025-06-05
49036,1628,2024-12-27
49037,4154,2024-02-19
49038,996,2024-03-16
49039,61,2024-10-09
49040,2697,2024-03-17
49041,3051,2024-06-09
49042,3306,2024-04-28
49043,185,2025-04-26
49044,4753,2024-10-19
49045,2689,2025-07-28
49046,3508,2025-02-26
49047,878,2024-04-05
49048,1304,2025-06-04
49049,542,2024-09-12
49050,3632,2024-03-28
49051,2147,2024-01-06
49052,554,2024-09-11
49053,2238,2024-08-23
49054,4698,2025-09-27
49055,4344,2024-02-15
49056,1464,2025-07-20
49057,1697,2024-10-04
49058,3869,2025-08-04
49059,1426,2024-11-27
49060,4139,2024-12-04
49061,2223,2024-10-10
49062,1072,2024-06-23
49063,2228,2025-09-15
49064,3107,2025-02-06
49065,2887,2024-12-20
49066,3616,2024-08-18
49067,4808,2024-06-10
49068,3149,2024-02-28
49069,2471,2025-04-19
49070,434,2025-02-24
49071,892,2024-07-22
49072,3254,2024-09-14
49073,1232,2024-03-01
49074,2210,2025-03-06
49075,2869,2025-08-10
49076,230,2025-03-14
49077,4096,2024-07-23
49078,1403,2024-12-10
49079,3313,2025-01-14
49080,169,2024-09-23
49081,2611,2024-02-19
49082,3838,2024-04-13
49083,4461,2024-12-15
49084,1654,2024-09-18
49085,4341,2024-08-14
49086,3014,2024-08-05
49087,1577,2025-01-14
49088,3074,2024-10-27
49089,1392,2024-07-12
49090,3950,2025-09-10
49091,4234,2024-09-20
49092,4081,2024-03-18
49093,1567,2025-04-04
49094,478,2024-10-08
49095,4915,2024-05-21
49096,3166,2025-04-23
49097,2691,2024-01-20
49098,3334,2024-08-12
49099,272,2025-01-23
49100,1116,2025-07-15
49101,4888,2024-05-15
49102,1886,2024-04-30
49103,4436,2024-05-27
49104,510,2024-12-04
49105,3365,2025-07-18
49106,3349,2024-11-01
49107,3901,2025-08-17
49108,2003,2024-09-09
49109,4277,2024-10-30
49110,2910,2024-09-15
49111,3625,2025-01-20
49112,602,2024-12-14
49113,4872,2024-03-27
49114,1316,2025-04-25
49115,2049,2025-04-14
49116,92,2024-01-16
49117,1796,2024-10-11
49118,1519,2025-03-17
49119,4347,2025-06-13
49120,247,2024-08-09
49121,3874,2024-09-21
49122,4993,2024-05-01
49123,1219,2024-06-26
49124,2617,2024-01-06
49125,4203,2024-07-24
49126,3547,2025-08-29
49127,2936,2024-12-21
49128,2316,2025-08-12
49129,995,2024-07-18
49130,738,2024-06-26
49131,4457,2024-10-07
49132,3436,2024-03-31
49133,2784,2025-08-23
49134,3933,2024-06-09
49135,4749,2024-10-28
49136,3202,2024-06-29
49137,2276,2024-11-08
49138,4651,2024-09-04
49139,3410,2024-09-06
49140,651,2025-02-05
49141,1430,2024-12-07
49142,3543,2025-08-06
49143,2540,2025-05-01
49144,3349,2025-09-01
49145,3610,2025-03-06
49146,3892,2024-11-24
49147,691,2024-01-27
49148,1280,2025-08-22
49149,1151,2025-02-07
49150,439,2024-12-15
49151,4224,2025-03-18
49152,736,2024-01-02
49153,4363,2024-11-18
49154,3612,2024-02-09
49155,4443,2024-06-02
49156,796,2024-08-26
49157,3604,2025-03-16
49158,4785,2025-02-27
49159,3610,2025-06-03
49160,4068,2025-05-07
49161,1433,2024-12-13
49162,429,2024-09-15
49163,4301,2024-08-24
49164,1600,2025-05-20
49165,4721,2024-04-19
49166,1625,2025-04-27
49167,1326,2025-02-07
49168,1177,2024-09-27
49169,285,2024-07-08
49170,1957,2024-08-18
49171,655,2024-09-28
49172,3159,2025-08-08
49173,4455,2024-06-01
49174,3622,2024-10-27
49175,1694,2025-06-28
49176,623,2025-07-17
49177,623,2025-08-09
49178,1609,2024-12-13
49179,2922,2024-07-15
49180,969,2024-09-18
49181,1872,2024-01-13
49182,4732,2025-03-25
49183,3822,2024-03-06
49184,690,2024-02-01
49185,1485,2025-06-12
49186,760,2025-07-20
49187,2003,2025-05-07
49188,4821,2024-07-13
49189,818,2024-04-01
49190,4649,2024-02-24
49191,1130,2024-10-31
49192,4082,2024-09-16
49193,4712,2024-08-16
49194,3668,2025-08-12
49195,1883,2025-06-29
49196,1643,2024-12-23
49197,711,2024-06-05
49198,2435,2024-02-12
49199,1156,2024-07-12
49200,4030,2024-06-29
49201,3409,2024-12-18
49202,4873,2024-05-02
49203,2184,2025-07-01
49204,585,2024-06-04
49205,4119,2024-09-04
49206,293,2024-07-22
49207,844,2024-04-24
49208,2493,2024-03-12
49209,2588,2024-06-28
49210,4331,2024-03-01
49211,3876,2024-07-08
49212,1540,2024-10-18
49213,4834,2025-07-25
49214,2102,2024-08-08
49215,1282,2024-06-28
49216,1931,2024-10-24
49217,2835,2024-11-30
49218,4514,2024-03-02
49219,1087,2024-07-06
49220,1737,2024-04-15
49221,67,2024-12-03
49222,4809,2024-11-29
49223,3695,2024-10-14
49224,1596,2024-03-25
49225,3192,2025-09-07
49226,724,2024-01-17
49227,2485,2025-09-26
49228,4748,2025-02-09
49229,4299,2024-03-03
49230,2423,2025-02-08
49231,4209,2024-02-16
49232,909,2024-05-20
49233,3632,2024-06-06
49234,4430,2024-09-07
49235,2158,2024-03-24
49236,1011,2024-07-24
49237,2940,2025-03-26
49238,1256,2025-09-05
49239,4507,2025-01-28
49240,3659,2024-08-08
49241,4466,2025-04-08
49242,657,2024-02-27
49243,1070,2025-01-20
49244,2114,2025-01-25
49245,3740,2024-04-19
49246,1999,2024-10-26
49247,4372,2024-12-19
49248,860,2025-04-20
49249,3780,2025-08-30
49250,4161,2024-03-05
49251,518,2025-07-19
49252,444,2024-02-29
49253,4944,2025-03-29
49254,4742,2024-11-07
49255,3236,2024-02-27
49256,478,2024-07-17
49257,947,2025-02-07
49258,1211,2025-07-21
49259,774,2025-04-09
49260,1588,2024-07-19
49261,1748,2025-02-20
49262,1778,2024-05-24
49263,4099,2025-06-26
49264,392,2024-09-28
49265,3779,2024-01-15
49266,4828,2025-08-20
49267,4662,2024-04-12
49268,2878,2024-07-06
49269,4553,2024-08-09
49270,4279,2025-08-18
49271,3195,2024-07-16
49272,1914,2024-01-02
49273,1160,2024-04-05
49274,4077,2025-08-10
49275,1067,2024-05-17
49276,3261,2024-06-24
49277,4646,2024-09-29
49278,2153,2025-08-01
49279,3580,2025-06-02
49280,3171,2024-12-08
49281,1813,2025-09-30
49282,3440,2024-05-15
49283,2839,2025-02-23
49284,654,2024-09-04
49285,4709,2025-04-08
49286,1992,2025-09-08
49287,3996,2025-04-29
49288,3138,2025-06-09
49289,1936,2025-03-19
49290,3811,2025-01-18
49291,4914,2024-06-28
49292,3780,2024-12-12
49293,1507,2024-05-16
49294,2833,2024-09-04
49295,268,2025-06-12
49296,1819,2024-07-18
49297,1379,2024-05-03
49298,4702,2024-01-02
49299,2981,2025-03-17
49300,3027,2024-01-13
49301,3234,2025-05-08
49302,979,2024-03-21
49303,939,2024-09-07
49304,408,2025-08-05
49305,836,2024-03-01
49306,1010,2024-01-15
49307,250,2024-10-20
49308,2151,2025-01-22
49309,4625,2024-07-30
49310,780,2025-06-20
49311,3684,2024-08-24
49312,90,2024-12-08
49313,3058,2025-07-02
49314,247,2024-02-16
49315,3330,2024-06-17
49316,1906,2024-04-21
49317,1998,2025-03-04
49318,975,2024-10-12
49319,1750,2025-03-27
49320,810,2024-07-04
49321,4701,2024-02-01
49322,3011,2024-03-31
49323,3737,2025-10-01
49324,4187,2024-12-22
49325,3073,2024-04-10
49326,3826,2025-07-02
49327,2837,2025-02-13
49328,3209,2025-08-30
49329,333,2024-07-02
49330,4743,2024-12-01
49331,719,2025-03-02
49332,3517,2024-02-22
49333,185,2025-05-21
49334,1198,2024-07-24
49335,1161,2025-07-23
49336,2642,2024-05-30
49337,3582,2024-09-17
49338,2606,2024-12-09
49339,2008,2024-12-26
49340,3840,2024-06-07
49341,1410,2024-06-06
49342,2830,2025-03-28
49343,4776,2025-09-18
49344,4597,2024-08-07
49345,3708,2025-05-18
49346,937,2024-06-28
49347,1326,2025-02-09
49348,3916,2024-03-07
49349,3541,2025-09-20
49350,4787,2024-08-07
49351,970,2024-05-21
49352,2342,2024-01-26
49353,2793,2025-09-07
49354,1510,2025-05-29
49355,972,2025-09-08
49356,3406,2024-08-03
49357,2320,2025-01-10
49358,2010,2024-02-04
49359,1904,2024-04-06
49360,1262,2025-07-20
49361,762,2025-08-22
49362,1105,2024-02-25
49363,1449,2024-10-05
49364,1996,2025-06-20
49365,2706,2024-12-30
49366,4,2024-02-13
49367,1554,2024-01-24
49368,1740,2025-05-05
49369,2470,2025-01-12
49370,704,2024-12-02
49371,1623,2024-04-13
49372,4665,2024-07-21
49373,899,2025-03-25
49374,3408,2025-06-13
49375,3630,2024-08-25
49376,1622,2025-09-22
49377,2472,2024-05-14
49378,2828,2025-09-17
49379,4490,2025-03-12
49380,1067,2025-07-27
49381,4203,2024-02-22
49382,1882,2024-10-25
49383,3837,2024-07-05
49384,3334,2024-12-17
49385,2711,2024-07-18
49386,4849,2025-03-06
49387,1327,2024-11-30
49388,2319,2024-01-07
49389,3466,2025-06-20
49390,2282,2025-05-26
49391,1834,2024-09-20
49392,2199,2024-10-27
49393,3952,2024-07-04
49394,2045,2025-09-23
49395,31,2025-09-28
49396,28,2025-06-18
49397,2781,2024-12-16
49398,2633,2024-01-07
49399,2926,2024-06-11
49400,2949,2024-06-24
49401,3217,2024-04-23
49402,4463,2024-10-27
49403,2235,2024-03-07
49404,3328,2024-10-29
49405,1215,2024-08-22
49406,1875,2024-01-21
49407,1865,2024-08-13
49408,2544,2024-07-20
49409,2937,2024-12-23
49410,361,2025-09-29
49411,3891,2024-02-04
49412,2715,2025-01-08
49413,3699,2025-05-15
49414,3966,2025-02-07
49415,2074,2025-10-01
49416,1563,2024-12-16
49417,1696,2024-05-11
49418,1256,2025-06-17
49419,157,2024-01-14
49420,1450,2025-06-18
49421,3095,2024-11-29
49422,4226,2024-05-16
49423,1769,2024-09-02
49424,2498,2025-01-31
49425,3198,2024-03-24
49426,3050,2025-05-06
49427,60,2025-03-25
49428,136,2025-05-07
49429,1397,2025-04-27
49430,4055,2025-04-02
49431,114,2025-03-25
49432,2170,2024-12-16
49433,3464,2025-01-22
49434,1494,2024-09-06
49435,3581,2024-07-07
49436,1961,2025-07-02
49437,2417,2025-05-05
49438,4366,2024-01-22
49439,3372,2025-04-21
49440,1767,2025-09-15
49441,727,2024-03-02
49442,3151,2024-07-17
49443,4382,2025-09-10
49444,3387,2024-02-16
49445,3268,2024-12-16
49446,2144,2024-03-04
49447,1740,2024-07-21
49448,957,2024-08-18
49449,4660,2024-10-01
49450,4704,2025-05-15
49451,2097,2025-04-25
49452,1219,2024-03-23
49453,2193,2024-05-19
49454,4726,2024-07-16
49455,2309,2024-06-25
49456,4665,2025-04-08
49457,897,2025-06-23
49458,2269,2025-01-11
49459,4212,2025-02-06
49460,611,2025-08-07
49461,2294,2024-04-20
49462,2424,2024-12-21
49463,4763,2025-07-27
49464,3449,2024-06-19
49465,1486,2024-08-15
49466,121,2024-04-17
49467,1091,2024-08-03
49468,3501,2024-03-15
49469,3401,2024-05-25
49470,1412,2024-02-12
49471,2975,2025-01-04
49472,1667,2025-07-24
49473,1904,2025-04-01
49474,3007,2024-07-10
49475,4660,2024-04-23
49476,396,2025-01-31
49477,1452,2025-02-28
49478,260,2024-03-12
49479,2642,2025-04-08
49480,2768,2025-09-07
49481,4710,2024-05-11
49482,4541,2024-01-07
49483,2229,2024-10-17
49484,2887,2025-02-09
49485,77,2024-09-14
49486,1741,2024-05-25
49487,2860,2024-02-25
49488,4523,2024-10-14
49489,351,2024-01-25
49490,1152,2024-08-21
49491,4244,2024-06-03
49492,1297,2024-04-10
49493,3921,2024-09-08
49494,1286,2025-08-28
49495,412,2025-10-01
49496,4299,2024-07-20
49497,4470,2024-05-04
49498,581,2024-01-04
49499,1122,2024-11-19
49500,3779,2025-06-23
49501,1135,2024-08-02
49502,4402,2024-01-15
49503,4405,2025-02-13
49504,215,2025-02-13
49505,4629,2024-05-29
49506,4094,2025-09-12
49507,2472,2025-05-21
49508,4809,2025-01-03
49509,2761,2025-09-19
49510,3852,2025-03-06
49511,1249,2024-01-25
49512,4548,2025-07-09
49513,1448,2025-04-07
49514,384,2024-10-31
49515,2433,2025-08-24
49516,2466,2024-11-15
49517,4038,2024-02-03
49518,1456,2025-07-22
49519,3764,2025-03-26
49520,4774,2024-01-07
49521,3172,2025-03-18
49522,2938,2024-11-04
49523,3208,2025-04-11
49524,1572,2024-03-30
49525,792,2025-04-07
49526,4809,2024-06-13
49527,1608,2025-03-21
49528,459,2024-07-14
49529,2464,2025-08-09
49530,777,2024-02-04
49531,1630,2025-08-13
49532,3593,2024-08-05
49533,2336,2024-05-23
49534,1867,2024-01-16
49535,2939,2025-05-24
49536,174,2024-03-26
49537,1006,2024-01-20
49538,4093,2025-09-28
49539,1437,2025-05-30
49540,4450,2024-11-13
49541,1318,2024-08-12
49542,1674,2024-04-26
49543,1539,2024-02-15
49544,1840,2024-07-22
49545,3658,2025-03-21
49546,75,2025-07-17
49547,1596,2025-06-14
49548,958,2024-06-20
49549,1124,2024-04-21
49550,3228,2024-03-12
49551,2405,2024-01-04
49552,71,2025-04-03
49553,4704,2024-10-16
49554,2484,2024-09-13
49555,2112,2025-09-06
49556,454,2024-08-30
49557,3848,2024-01-16
49558,2408,2025-04-25
49559,592,2024-10-23
49560,1132,2025-01-06
49561,250,2025-05-27
49562,3330,2024-06-04
49563,2262,2024-07-23
49564,373,2025-07-01
49565,1336,2024-08-28
49566,3199,2025-07-06
49567,1634,2025-02-17
49568,2781,2025-08-15
49569,555,2025-08-15
49570,3984,2024-04-12
49571,2059,2025-05-08
49572,233,2025-04-17
49573,4677,2024-12-02
49574,2907,2025-08-16
49575,3218,2024-11-13
49576,882,2024-12-12
49577,156,2024-12-27
49578,3199,2024-01-31
49579,2386,2024-07-11
49580,1433,2024-06-02
49581,1669,2024-05-15
49582,3218,2025-09-27
49583,3337,2024-09-16
49584,4889,2024-11-16
49585,4276,2024-08-15
49586,3484,2025-02-14
49587,3681,2024-01-31
49588,3440,2025-03-12
49589,3342,2024-07-05
49590,4538,2025-08-29
49591,3423,2024-07-05
49592,3594,2024-04-15
49593,1660,2024-01-28
49594,2012,2024-11-06
49595,1258,2025-01-28
49596,1600,2024-01-02
49597,492,2025-06-18
49598,1263,2024-02-27
49599,4111,2024-09-16
49600,1621,2025-09-01
49601,4437,2024-04-21
49602,178,2024-11-19
49603,1653,2024-08-19
49604,4571,2025-01-18
49605,1226,2024-12-10
49606,3244,2025-09-28
49607,3044,2024-04-11
49608,944,2024-07-04
49609,2706,2025-05-21
49610,3994,2025-04-17
49611,3323,2025-07-29
49612,1066,2024-07-31
49613,2155,2024-10-31
49614,1322,2024-08-04
49615,4330,2024-06-16
49616,1197,2025-06-28
49617,2728,2024-03-29
49618,1012,2024-11-21
49619,1972,2024-09-07
49620,4095,2025-01-29
49621,1263,2025-02-17
49622,2978,2025-01-17
49623,655,2025-05-02
49624,1959,2024-05-26
49625,862,2024-02-29
49626,4527,2025-07-14
49627,3648,2025-08-14
49628,2848,2025-05-18
49629,522,2025-03-25
49630,2404,2024-06-04
49631,2379,2024-10-26
49632,4011,2024-03-02
49633,4581,2024-04-24
49634,4437,2025-06-21
49635,2723,2024-03-06
49636,1121,2025-08-04
49637,3459,2025-09-01
49638,1189,2025-06-06
49639,1189,2025-06-28
49640,1667,2025-05-13
49641,3344,2025-08-01
49642,42,2025-01-14
49643,1111,2025-06-10
49644,769,2024-04-19
49645,2768,2025-03-10
49646,3939,2024-06-04
49647,3618,2024-08-20
49648,1035,2024-02-02
49649,3697,2025-08-20
49650,4460,2024-04-15
49651,414,2024-03-19
49652,3994,2025-04-03
49653,2075,2025-01-12
