expense_id,store_id,expense_date,expense_type,amount
17009,14,2025-01-23,Misc,35101.7
17010,110,2024-12-22,Misc,39461.41
17011,196,2024-01-03,Security,182894.14
17012,73,2024-04-19,Utilities,79297.68
17013,191,2025-03-20,Rent,12412.89
17014,154,2025-01-06,Utilities,168593.62
17015,4,2025-06-04,Marketing,135506.64
17016,171,2024-01-19,Utilities,165487.87
17017,152,2024-08-14,Rent,140902.92
17018,184,2025-09-26,Security,177949.38
17019,132,2025-03-04,Misc,89084.72
17020,127,2024-09-03,Utilities,58371.73
17021,22,2024-06-03,Rent,164032.35
17022,76,2025-08-11,Marketing,57851.39
17023,157,2024-05-09,Rent,122485.14
17024,126,2024-12-07,Security,47023.35
17025,132,2024-06-12,Marketing,44045.97
17026,15,2025-08-13,Rent,185876.49
17027,104,2024-09-04,Utilities,1150.43
17028,55,2024-08-26,Utilities,116547.51
17029,108,2025-01-19,Marketing,43115.37
17030,168,2024-01-19,Marketing,77470.17
17031,82,2024-10-14,Misc,156836.86
17032,141,2024-04-10,Rent,130038.05
17033,4,2025-07-10,Security,51121.35
17034,37,2025-01-10,Maintenance,62112.56
17035,44,2024-06-16,Maintenance,136701.83
17036,60,2024-05-29,Utilities,164751.84
17037,135,2024-01-15,Maintenance,8701.02
17038,141,2025-05-03,Security,18205.04
17039,99,2024-03-02,Marketing,186534.35
17040,140,2024-05-16,Marketing,73496.89
17041,18,2024-12-10,Security,21366.3
17042,87,2024-12-01,Security,183538.11
17043,65,2024-03-31,Marketing,47858.34
17044,172,2025-06-22,Rent,132017.27
17045,53,2025-07-04,Maintenance,127425.81
17046,21,2025-08-31,Security,146803.07
17047,181,2024-08-25,Misc,9849.22
17048,150,2024-05-06,Utilities,124089.05
17049,34,2025-04-19,Marketing,65273.8
17050,23,2025-05-26,Marketing,185654.4
17051,58,2025-06-06,Misc,94013.27
17052,43,2024-06-08,Security,170779.12
17053,50,2024-03-25,Misc,162166.85
17054,7,2024-12-20,Security,121126.09
17055,136,2024-05-03,Security,57499.82
17056,81,2024-02-03,Utilities,171696.76
17057,180,2025-07-30,Maintenance,142199.14
17058,99,2025-05-20,Maintenance,60055.39
17059,94,2024-01-30,Maintenance,185524.69
17060,171,2024-06-16,Misc,3761.93
17061,71,2024-09-12,Security,144547.78
17062,124,2024-11-01,Utilities,96293.24
17063,169,2024-03-13,Misc,16266.42
17064,191,2024-01-13,Misc,150721.34
17065,32,2024-11-17,Misc,122491.29
17066,127,2024-12-21,Misc,114282.45
17067,191,2024-05-29,Security,199378.72
17068,139,2025-03-09,Maintenance,130685.93
17069,195,2024-07-04,Security,113167.28
17070,129,2024-08-19,Utilities,25480.62
17071,87,2024-07-02,Maintenance,175942.69
17072,15,2024-09-17,Marketing,162073.27
17073,70,2025-07-29,Rent,113901.77
17074,146,2025-08-15,Utilities,57867.14
17075,108,2025-07-08,Rent,165375.95
17076,121,2025-02-21,Rent,196247.76
17077,12,2024-07-16,Security,42416.86
17078,15,2025-03-07,Security,148575.7
17079,64,2024-10-23,Maintenance,32069.98
17080,68,2024-01-09,Rent,90948.42
17081,35,2025-04-20,Security,127793.68
17082,17,2025-10-01,Security,55312.42
17083,167,2025-09-18,Marketing,42818.5
17084,78,2024-06-13,Misc,84861.87
17085,123,2024-11-07,Maintenance,89179.65
17086,25,2025-07-24,Rent,189153.81
17087,170,2024-01-25,Maintenance,58027.93
17088,24,2024-03-25,Rent,49910.41
17089,103,2024-01-13,Marketing,140135.41
17090,172,2024-04-21,Misc,151296.97
17091,168,2025-06-29,Security,180604.15
17092,80,2024-02-16,Security,44767.08
17093,144,2025-02-15,Maintenance,4998.31
17094,128,2024-01-19,Misc,15173.45
17095,48,2024-07-03,Marketing,160618.14
17096,132,2024-02-11,Maintenance,84132.84
17097,160,2025-08-30,Marketing,190047.06
17098,175,2024-10-23,Utilities,147404.3
17099,132,2024-10-23,Rent,7531.23
17100,56,2024-02-17,Misc,190942.46
17101,63,2024-09-21,Marketing,131968.35
17102,141,2024-01-01,Rent,43110.95
17103,2,2025-06-22,Utilities,186577.61
17104,80,2025-01-29,Rent,87023.92
17105,35,2025-04-12,Rent,76146.08
17106,160,2024-04-21,Marketing,123812.83
17107,125,2024-10-09,Marketing,24311.69
17108,76,2025-09-08,Marketing,30198.0
17109,25,2024-11-21,Utilities,135036.83
17110,77,2024-04-21,Security,126169.45
17111,37,2025-05-07,Misc,22801.99
17112,142,2024-10-27,Utilities,80013.99
17113,89,2024-02-28,Maintenance,28568.76
17114,133,2024-10-16,Marketing,156781.6
17115,150,2024-06-11,Utilities,169356.76
17116,2,2024-07-01,Marketing,63514.81
17117,36,2025-09-21,Security,26519.62
17118,140,2025-04-25,Security,141166.62
17119,101,2024-09-05,Utilities,2753.64
17120,40,2024-06-29,Misc,49702.91
17121,179,2024-10-07,Utilities,172471.25
17122,188,2024-07-12,Rent,198106.27
17123,112,2024-01-15,Marketing,193985.99
17124,194,2024-04-25,Security,56286.6
17125,21,2025-07-14,Rent,95433.69
17126,197,2024-05-25,Rent,159850.77
17127,159,2025-07-17,Misc,6654.04
17128,167,2024-12-18,Utilities,139216.41
17129,147,2024-07-24,Rent,173850.88
17130,77,2025-01-11,Misc,179316.65
17131,186,2025-07-12,Security,123634.04
17132,121,2024-06-05,Misc,122156.02
17133,151,2025-03-03,Misc,193135.52
17134,175,2024-12-13,Maintenance,19342.67
17135,183,2024-09-13,Utilities,13850.96
17136,103,2025-06-22,Marketing,72417.35
17137,152,2025-02-09,Maintenance,18207.16
17138,195,2024-03-29,Maintenance,29082.64
17139,33,2025-04-09,Rent,62630.98
17140,158,2025-05-17,Marketing,141669.74
17141,76,2024-09-26,Security,137284.27
17142,115,2024-06-15,Misc,87356.22
17143,70,2025-03-08,Security,110760.6
17144,141,2025-05-03,Maintenance,110760.37
17145,135,2025-03-06,Rent,91175.34
17146,14,2024-06-28,Utilities,199412.73
17147,41,2024-04-04,Maintenance,161523.64
17148,43,2024-03-04,Marketing,78223.16
17149,81,2024-03-07,Maintenance,167974.41
17150,5,2024-05-13,Rent,192075.41
17151,114,2025-06-26,Misc,22581.97
17152,169,2024-05-04,Security,103655.08
17153,158,2025-03-14,Maintenance,190545.88
17154,180,2024-06-10,Utilities,91121.8
17155,113,2025-06-07,Rent,25224.28
17156,101,2025-07-10,Misc,155020.19
17157,134,2025-09-14,Marketing,118211.08
17158,42,2024-01-20,Marketing,82200.92
17159,27,2024-05-08,Maintenance,2759.83
17160,99,2025-08-08,Utilities,189745.3
17161,131,2025-09-27,Security,106066.46
17162,93,2024-10-19,Marketing,64111.3
17163,143,2025-09-20,Marketing,21868.08
17164,111,2024-02-10,Misc,28852.99
17165,184,2025-03-28,Security,146256.57
17166,62,2024-10-14,Security,68475.77
17167,107,2024-10-10,Maintenance,134196.97
17168,123,2024-07-12,Maintenance,185882.5
17169,114,2025-08-12,Maintenance,53219.4
17170,36,2024-08-05,Security,20514.76
17171,163,2024-08-12,Utilities,168967.09
17172,83,2024-01-17,Maintenance,100466.66
17173,116,2024-05-09,Security,111398.99
17174,113,2025-02-24,Misc,83561.67
17175,31,2025-03-03,Utilities,41622.57
17176,182,2025-06-28,Rent,125357.87
17177,102,2024-02-02,Marketing,42782.22
17178,199,2025-08-20,Maintenance,55831.26
17179,67,2024-07-06,Security,147575.66
17180,54,2025-05-14,Security,110151.66
17181,115,2024-04-03,Marketing,100494.04
17182,46,2024-06-03,Misc,65217.01
17183,104,2025-01-03,Marketing,8408.45
17184,52,2024-12-19,Rent,3757.76
17185,117,2024-07-18,Utilities,27016.29
17186,142,2025-05-19,Marketing,36826.67
17187,18,2025-02-01,Security,1654.26
17188,193,2025-04-24,Utilities,69544.9
17189,44,2024-03-21,Misc,169143.35
17190,198,2024-04-07,Utilities,6615.46
17191,5,2025-05-12,Maintenance,28710.61
17192,86,2024-11-09,Security,184638.98
17193,105,2025-01-06,Misc,150922.69
17194,194,2024-09-14,Marketing,110426.42
17195,168,2025-06-24,Misc,46107.64
17196,137,2025-09-15,Security,177788.06
17197,85,2025-02-26,Rent,196616.44
17198,78,2025-08-02,Security,19007.78
17199,186,2025-08-10,Maintenance,66567.04
17200,167,2024-07-02,Security,85969.09
17201,190,2025-01-05,Marketing,60252.91
17202,123,2025-06-28,Security,183819.2
17203,84,2025-09-29,Utilities,156757.14
17204,97,2024-05-10,Utilities,167468.46
17205,129,2025-06-02,Utilities,76768.07
17206,132,2024-06-18,Rent,121774.59
17207,44,2024-06-01,Misc,68966.78
17208,104,2024-05-18,Maintenance,24980.13
17209,20,2024-03-19,Security,160911.83
17210,192,2025-09-04,Maintenance,139910.85
17211,104,2025-06-17,Rent,154013.11
17212,147,2024-01-28,Marketing,139137.53
17213,110,2025-03-22,Misc,40245.41
17214,129,2025-06-18,Maintenance,121763.4
17215,99,2024-05-22,Security,31685.31
17216,155,2025-02-01,Marketing,40822.49
17217,71,2024-04-04,Misc,43777.69
17218,21,2024-01-27,Rent,180366.21
17219,15,2025-01-24,Misc,41155.74
17220,196,2025-02-08,Maintenance,175697.13
17221,173,2024-03-21,Utilities,102206.13
17222,119,2024-12-25,Rent,88579.39
17223,67,2025-05-08,Maintenance,30422.31
17224,156,2025-04-01,Maintenance,165168.77
17225,17,2024-06-17,Security,19053.02
17226,62,2024-04-05,Marketing,45093.64
17227,132,2025-02-08,Marketing,41925.78
17228,23,2024-02-02,Rent,180522.56
17229,11,2024-10-08,Utilities,139462.98
17230,133,2024-02-09,Marketing,106894.79
17231,58,2025-07-11,Maintenance,34357.95
17232,168,2024-06-12,Utilities,59716.16
17233,9,2024-02-03,Misc,31677.67
17234,151,2024-03-25,Security,51400.2
17235,77,2024-12-19,Misc,23491.44
17236,76,2024-11-10,Maintenance,92975.62
17237,158,2024-06-23,Rent,131331.14
17238,149,2024-11-28,Marketing,85830.88
17239,80,2024-11-16,Misc,155543.68
17240,39,2025-09-22,Rent,100237.66
17241,184,2024-02-15,Maintenance,160191.09
17242,180,2024-09-18,Marketing,28909.35
17243,9,2025-05-02,Misc,179801.41
17244,33,2024-11-02,Misc,170938.86
17245,22,2024-03-17,Utilities,108285.04
17246,48,2024-09-07,Marketing,5038.51
17247,147,2024-11-11,Marketing,92120.33
17248,134,2025-06-07,Rent,28988.54
17249,44,2024-07-20,Utilities,118210.47
17250,15,2025-06-13,Maintenance,94913.12
17251,120,2024-05-02,Marketing,108981.93
17252,183,2024-02-27,Marketing,2054.12
17253,87,2025-09-09,Marketing,22435.25
17254,190,2025-01-01,Security,181820.2
17255,155,2024-08-18,Rent,51689.44
17256,54,2024-01-20,Misc,157813.71
17257,16,2025-01-27,Utilities,129290.75
17258,118,2024-11-04,Marketing,111844.39
17259,95,2025-09-07,Rent,191162.83
17260,26,2024-01-02,Maintenance,49743.9
17261,54,2024-12-03,Marketing,180223.44
17262,196,2025-05-23,Marketing,182747.76
17263,42,2025-06-24,Marketing,50357.87
17264,114,2024-05-22,Rent,87661.45
17265,106,2024-02-22,Marketing,186356.46
17266,176,2024-07-10,Maintenance,64577.16
17267,74,2024-07-06,Maintenance,43322.27
17268,43,2025-07-08,Rent,147251.59
17269,22,2024-06-23,Marketing,70740.59
17270,199,2024-07-17,Misc,28152.62
17271,198,2024-02-21,Rent,54162.08
17272,30,2024-05-30,Maintenance,85111.03
17273,85,2025-10-01,Security,145448.65
17274,95,2025-09-12,Rent,47021.49
17275,128,2025-07-23,Rent,69910.18
17276,121,2024-09-28,Misc,7943.12
17277,129,2024-02-09,Rent,195046.93
17278,76,2024-09-08,Rent,111703.67
17279,82,2024-01-30,Maintenance,89000.16
17280,91,2024-05-23,Rent,173420.09
17281,86,2024-11-09,Maintenance,144692.77
17282,159,2025-03-06,Security,82982.73
17283,180,2024-11-28,Misc,163904.33
17284,66,2024-01-29,Utilities,58816.97
17285,118,2024-03-25,Security,70397.06
17286,132,2025-07-28,Maintenance,3493.98
17287,189,2025-02-10,Security,24292.49
17288,191,2025-05-27,Security,103977.37
17289,176,2024-10-09,Misc,151523.86
17290,1,2025-08-03,Maintenance,1944.01
17291,122,2025-07-24,Misc,117086.4
17292,170,2025-08-17,Marketing,89361.71
17293,76,2025-02-18,Maintenance,17269.95
17294,159,2025-02-20,Misc,145768.92
17295,25,2025-09-05,Marketing,70590.48
17296,104,2024-01-15,Rent,132333.23
17297,74,2024-12-01,Security,130596.81
17298,69,2025-05-31,Rent,76542.58
17299,100,2024-10-13,Rent,3393.84
17300,38,2024-01-09,Misc,62591.4
17301,114,2025-05-21,Marketing,18546.17
17302,143,2025-09-02,Misc,112565.75
17303,153,2024-04-22,Utilities,7203.58
17304,28,2024-10-26,Maintenance,151062.68
17305,17,2025-09-09,Rent,118978.69
17306,192,2024-06-11,Rent,117354.1
17307,145,2025-04-03,Utilities,52807.15
17308,149,2025-01-27,Marketing,9189.14
17309,99,2024-11-07,Utilities,153472.6
17310,196,2024-05-17,Security,172830.34
17311,196,2024-01-12,Maintenance,167965.67
17312,123,2024-02-25,Marketing,138967.67
17313,68,2025-06-12,Utilities,55805.64
17314,65,2025-05-11,Maintenance,81126.42
17315,112,2024-04-22,Maintenance,3934.79
17316,178,2025-02-10,Utilities,33027.49
17317,85,2024-12-15,Utilities,114559.97
17318,20,2025-09-21,Utilities,19269.21
17319,33,2025-04-21,Maintenance,163489.33
17320,192,2025-08-21,Rent,171300.29
17321,200,2025-09-30,Utilities,184074.17
17322,5,2024-08-26,Utilities,197259.62
17323,181,2024-03-14,Misc,151513.12
17324,11,2025-09-09,Rent,106116.92
17325,40,2025-09-15,Security,88972.65
17326,44,2024-03-03,Marketing,77234.84
17327,200,2024-10-16,Misc,193238.46
17328,129,2024-04-24,Utilities,674.51
17329,157,2024-10-08,Misc,20102.07
17330,158,2024-12-12,Security,183087.59
17331,80,2024-02-26,Maintenance,13873.56
17332,32,2024-06-17,Marketing,109143.1
17333,41,2024-07-02,Misc,53710.17
17334,45,2025-06-07,Utilities,91335.49
17335,187,2025-01-28,Maintenance,47322.66
17336,17,2024-04-27,Maintenance,168699.81
17337,157,2024-02-28,Security,34660.63
17338,173,2025-09-16,Marketing,57564.93
17339,184,2025-05-16,Security,73119.67
17340,26,2024-10-24,Misc,124757.05
17341,81,2024-09-04,Utilities,106807.03
17342,48,2024-09-27,Marketing,73713.76
17343,2,2025-04-24,Utilities,197883.27
17344,111,2024-07-28,Maintenance,194838.08
17345,113,2025-06-24,Misc,179051.67
17346,19,2025-09-04,Misc,158801.45
17347,22,2024-08-30,Marketing,20569.12
17348,63,2024-04-24,Misc,138434.99
17349,146,2024-03-22,Security,10390.87
17350,195,2024-10-31,Security,195589.62
17351,96,2024-05-20,Maintenance,184810.15
17352,34,2024-11-13,Maintenance,94518.82
17353,94,2024-01-21,Security,153282.94
17354,176,2024-04-12,Marketing,37766.51
17355,137,2024-10-05,Misc,6385.91
17356,8,2024-09-22,Utilities,97079.58
17357,133,2025-08-24,Utilities,182037.39
17358,65,2024-02-18,Rent,68467.03
17359,73,2025-08-05,Marketing,188132.08
17360,54,2025-05-03,Security,81272.13
17361,103,2024-11-23,Rent,34670.2
17362,122,2024-08-05,Security,154134.31
17363,144,2024-07-02,Security,10846.13
17364,103,2024-04-12,Security,71481.16
17365,37,2024-06-15,Misc,120336.17
17366,64,2025-08-17,Security,83638.77
17367,197,2024-11-30,Maintenance,76788.47
17368,68,2024-02-29,Utilities,105335.81
17369,172,2024-03-08,Misc,72498.83
17370,161,2025-02-07,Maintenance,180706.71
17371,177,2025-04-15,Security,106260.56
17372,47,2024-05-17,Marketing,47265.54
17373,119,2024-03-08,Utilities,93737.56
17374,121,2025-03-21,Utilities,95199.71
17375,112,2024-01-20,Marketing,151680.59
17376,143,2025-01-25,Marketing,34312.62
17377,178,2025-07-03,Rent,136021.47
17378,143,2025-01-05,Misc,159785.11
17379,74,2024-08-08,Marketing,144028.22
17380,177,2024-12-07,Rent,132511.09
17381,31,2025-02-08,Rent,166438.25
17382,79,2025-08-30,Rent,187268.17
17383,192,2025-03-17,Utilities,106646.78
17384,144,2024-10-17,Rent,187671.17
17385,176,2025-09-18,Security,68067.4
17386,42,2025-01-29,Maintenance,138820.06
17387,199,2025-08-05,Utilities,24479.29
17388,75,2024-04-30,Misc,18196.65
17389,79,2025-08-22,Security,88578.98
17390,25,2024-01-31,Maintenance,18161.38
17391,191,2024-12-14,Marketing,193881.75
17392,70,2024-09-26,Rent,168224.26
17393,121,2024-11-18,Misc,66209.16
17394,99,2024-01-08,Utilities,9260.36
17395,29,2025-04-15,Marketing,128395.72
17396,18,2024-09-16,Security,79996.24
17397,162,2024-08-06,Marketing,154187.21
17398,21,2024-02-11,Rent,20977.63
17399,130,2025-04-11,Maintenance,145819.12
17400,101,2025-06-16,Rent,92061.59
17401,123,2024-10-23,Utilities,90199.31
17402,137,2024-02-21,Utilities,47573.75
17403,20,2024-07-29,Security,53209.54
17404,189,2025-07-02,Security,67931.69
17405,164,2025-02-16,Utilities,112578.08
17406,65,2024-08-22,Rent,173609.61
17407,30,2025-07-18,Rent,149366.49
17408,61,2024-05-14,Security,116982.02
17409,94,2024-05-08,Security,142144.12
17410,147,2024-02-20,Misc,164635.11
17411,197,2025-09-09,Maintenance,108146.46
17412,78,2025-09-23,Utilities,189987.14
17413,35,2025-07-06,Maintenance,153249.34
17414,85,2025-05-27,Rent,143813.19
17415,157,2025-06-15,Maintenance,88328.25
17416,93,2024-10-05,Maintenance,43034.6
17417,48,2024-05-31,Maintenance,132605.76
17418,135,2025-06-03,Marketing,95758.21
17419,166,2024-04-13,Utilities,135948.72
17420,42,2024-05-24,Rent,10508.32
17421,62,2025-03-11,Maintenance,176177.89
17422,3,2025-06-20,Maintenance,156241.97
17423,173,2024-11-09,Utilities,183327.84
17424,162,2025-03-09,Rent,190602.58
17425,44,2024-08-12,Utilities,154826.09
17426,116,2024-10-05,Maintenance,95844.31
17427,104,2024-04-18,Maintenance,178872.08
17428,180,2024-06-29,Marketing,113779.48
17429,11,2024-05-16,Misc,165906.22
17430,44,2024-12-16,Marketing,67813.74
17431,27,2025-03-28,Utilities,115415.66
17432,176,2024-07-21,Rent,1358.02
17433,130,2024-09-02,Marketing,90130.49
17434,165,2024-07-12,Marketing,38545.21
17435,2,2024-10-26,Maintenance,91883.25
17436,22,2025-08-09,Marketing,199422.66
17437,143,2024-01-26,Rent,93823.74
17438,28,2025-06-20,Misc,37001.88
17439,53,2024-10-21,Utilities,49768.02
17440,139,2024-09-26,Utilities,180192.55
17441,53,2024-07-30,Security,31927.58
17442,137,2024-12-13,Utilities,92977.14
17443,193,2024-02-14,Utilities,33486.12
17444,74,2024-02-24,Misc,26296.98
17445,159,2024-09-06,Security,7740.58
17446,118,2025-08-11,Utilities,73151.84
17447,5,2024-12-20,Misc,44845.32
17448,113,2024-05-07,Rent,136941.3
17449,149,2025-02-27,Misc,13328.39
17450,84,2024-12-03,Utilities,125457.08
17451,97,2025-02-17,Security,138710.88
17452,15,2025-09-27,Rent,144308.32
17453,40,2024-06-27,Utilities,166802.88
17454,18,2024-03-21,Marketing,130553.77
17455,200,2024-06-04,Marketing,8089.16
17456,164,2024-08-14,Misc,181132.73
17457,21,2025-04-01,Utilities,156444.57
17458,182,2025-01-02,Maintenance,15744.03
17459,140,2025-07-30,Marketing,199913.93
17460,81,2025-07-17,Maintenance,195646.46
17461,151,2025-04-14,Maintenance,125660.71
17462,52,2025-08-14,Rent,27077.55
17463,11,2024-10-01,Misc,127063.24
17464,121,2025-03-23,Misc,195290.99
17465,196,2025-03-08,Marketing,4345.16
17466,134,2024-02-07,Utilities,104609.55
17467,186,2025-09-24,Security,66292.34
17468,150,2025-07-22,Security,68447.37
17469,187,2024-07-03,Marketing,47927.71
17470,36,2024-09-10,Rent,126685.7
17471,107,2024-01-29,Utilities,59781.56
17472,145,2024-08-21,Security,78375.28
17473,102,2024-03-05,Security,58811.55
17474,121,2024-01-31,Security,4260.56
17475,102,2024-12-09,Marketing,102007.14
17476,81,2025-08-16,Security,42870.11
17477,39,2024-02-22,Maintenance,6370.12
17478,53,2024-09-11,Maintenance,140535.4
17479,172,2025-03-28,Security,14036.59
17480,35,2025-02-26,Marketing,127071.57
17481,66,2025-09-05,Maintenance,61941.73
17482,148,2024-02-06,Misc,178397.6
17483,109,2025-03-30,Misc,187848.91
17484,121,2025-09-19,Maintenance,41093.35
17485,195,2024-03-02,Rent,48221.54
17486,145,2025-01-26,Misc,158234.64
17487,20,2024-04-22,Misc,166424.28
17488,98,2024-05-14,Misc,113769.73
17489,85,2025-04-13,Rent,135582.68
17490,189,2024-10-16,Rent,127218.75
17491,57,2025-03-27,Rent,60849.8
17492,15,2024-01-09,Rent,174173.87
17493,71,2024-07-31,Maintenance,104306.63
17494,12,2024-06-04,Maintenance,127026.55
17495,79,2024-07-24,Misc,52445.16
17496,67,2024-03-04,Security,74997.03
17497,138,2025-05-11,Rent,66798.62
17498,56,2024-05-27,Misc,86712.89
17499,63,2025-04-05,Misc,154272.9
17500,114,2025-04-16,Security,66450.16
17501,176,2025-04-23,Security,45728.96
