store_id,prod_id,stock_qty,last_updated
37,345,374,2025-01-15
13,1200,217,2025-05-21
147,197,220,2025-09-23
18,1170,4,2025-01-30
160,554,486,2025-06-14
157,1158,124,2025-03-05
130,501,109,2025-04-21
42,382,229,2025-09-17
33,1088,359,2025-02-22
165,34,385,2025-08-31
3,62,239,2025-09-15
24,980,156,2025-06-26
62,1114,444,2025-08-26
81,842,132,2025-04-08
15,698,491,2025-01-26
147,1071,206,2025-01-11
130,1056,263,2025-04-14
136,1205,269,2025-05-26
36,648,372,2025-07-11
86,284,462,2025-07-09
156,789,76,2025-02-24
197,369,125,2025-03-15
175,424,208,2025-06-24
21,565,431,2025-09-17
114,1143,161,2025-02-04
72,1050,244,2025-03-29
187,411,48,2025-07-05
150,390,270,2025-08-09
112,1036,355,2025-03-07
185,695,302,2025-06-20
171,514,496,2025-09-23
165,318,437,2025-05-28
61,12,301,2025-09-10
172,222,280,2025-01-12
16,118,69,2025-06-07
63,686,258,2025-08-05
5,876,276,2025-07-27
99,579,55,2025-05-20
193,164,87,2025-01-06
145,1013,242,2025-04-16
101,943,416,2025-02-15
111,1073,110,2025-02-22
17,205,4,2025-09-15
2,398,261,2025-06-14
19,218,42,2025-06-28
52,300,407,2025-03-25
33,26,260,2025-07-28
174,683,96,2025-09-28
153,788,187,2025-02-03
178,1190,1,2025-02-05
93,311,259,2025-05-04
32,797,288,2025-03-12
126,888,415,2025-06-14
68,1010,78,2025-04-27
178,149,247,2025-08-11
55,317,265,2025-06-26
123,803,7,2025-09-20
75,542,13,2025-03-28
171,4,393,2025-08-11
109,1083,498,2025-06-02
38,131,236,2025-02-14
152,991,84,2025-02-15
101,474,365,2025-04-12
138,476,96,2025-07-15
116,771,131,2025-04-03
161,1077,373,2025-06-19
186,570,258,2025-08-11
52,378,96,2025-01-14
28,709,181,2025-06-09
122,1044,125,2025-08-30
107,997,61,2025-04-23
45,119,75,2025-01-14
100,396,303,2025-05-30
67,1130,157,2025-01-28
178,11,221,2025-07-13
27,305,78,2025-02-26
132,263,38,2025-04-06
155,923,280,2025-06-04
72,23,420,2025-08-16
16,605,355,2025-04-03
11,458,398,2025-08-18
28,239,487,2025-02-24
166,71,124,2025-07-20
62,976,106,2025-04-09
80,373,429,2025-01-15
121,675,61,2025-03-04
63,1000,250,2025-09-07
193,107,10,2025-06-20
41,672,474,2025-07-22
46,548,329,2025-04-10
195,546,262,2025-07-02
193,1119,180,2025-08-16
196,166,133,2025-02-10
146,706,450,2025-01-16
137,37,456,2025-02-25
174,1182,471,2025-07-13
1,332,426,2025-04-21
59,58,157,2025-03-20
51,1151,44,2025-01-08
20,1083,283,2025-01-26
58,1194,480,2025-04-17
155,170,454,2025-05-26
118,174,193,2025-05-14
72,274,194,2025-06-25
130,683,70,2025-07-22
62,99,54,2025-09-14
109,340,207,2025-03-13
181,717,336,2025-01-17
93,198,361,2025-01-24
198,149,480,2025-06-08
59,1044,313,2025-09-30
45,506,193,2025-08-14
125,827,416,2025-04-12
152,877,345,2025-08-15
4,854,477,2025-06-29
97,1060,156,2025-09-26
83,519,248,2025-07-11
179,1215,269,2025-05-25
11,904,188,2025-01-22
168,381,28,2025-01-30
79,92,473,2025-08-16
31,1026,346,2025-01-23
138,464,375,2025-05-14
159,405,132,2025-06-30
152,608,137,2025-04-20
56,747,330,2025-09-18
107,838,130,2025-09-09
14,641,469,2025-06-07
145,1006,208,2025-04-22
89,932,294,2025-09-30
33,713,104,2025-03-03
179,856,467,2025-02-12
82,840,460,2025-04-06
19,384,498,2025-09-14
154,34,217,2025-06-08
123,1089,454,2025-06-24
131,16,424,2025-09-24
57,805,68,2025-07-09
59,1174,4,2025-08-29
104,1007,265,2025-07-04
107,328,413,2025-06-17
53,1000,341,2025-03-20
126,98,42,2025-05-15
29,146,187,2025-04-05
121,434,257,2025-04-08
55,229,404,2025-04-08
187,679,358,2025-03-10
182,652,441,2025-04-23
136,818,244,2025-09-30
153,588,394,2025-09-23
65,971,84,2025-01-04
91,105,102,2025-05-18
160,48,421,2025-05-17
39,797,90,2025-04-20
161,182,15,2025-08-21
120,901,388,2025-06-20
102,676,304,2025-06-15
57,644,81,2025-03-15
71,917,76,2025-09-01
71,334,393,2025-07-01
185,262,334,2025-07-06
122,498,387,2025-08-24
113,50,320,2025-02-08
176,589,306,2025-07-18
45,1041,91,2025-02-18
5,713,216,2025-03-03
28,51,181,2025-04-24
41,986,495,2025-01-20
29,776,385,2025-04-02
29,634,110,2025-01-03
23,822,200,2025-05-04
172,491,145,2025-05-31
177,776,370,2025-10-01
195,147,471,2025-06-02
137,69,474,2025-07-22
23,197,14,2025-08-09
48,95,281,2025-02-05
76,1117,162,2025-01-25
146,638,229,2025-05-25
90,1166,482,2025-04-17
165,990,497,2025-09-20
61,386,150,2025-07-17
17,28,36,2025-04-17
109,555,111,2025-03-19
191,955,431,2025-03-09
146,539,44,2025-07-30
103,215,80,2025-08-03
189,358,117,2025-06-19
99,114,423,2025-03-05
97,766,482,2025-05-08
45,144,65,2025-01-11
194,1201,371,2025-03-24
139,448,489,2025-04-11
78,63,309,2025-03-22
133,1040,443,2025-05-02
192,437,223,2025-04-22
51,415,320,2025-03-09
94,310,77,2025-03-12
2,576,79,2025-08-09
27,913,71,2025-09-20
139,269,371,2025-02-27
16,720,406,2025-05-20
117,762,366,2025-08-01
143,704,305,2025-07-08
147,219,316,2025-03-25
138,484,141,2025-09-26
125,485,135,2025-02-08
158,978,261,2025-02-06
194,213,145,2025-06-04
126,1018,199,2025-07-13
18,390,245,2025-01-22
83,718,368,2025-03-13
23,357,425,2025-08-01
194,138,202,2025-05-31
23,484,453,2025-01-26
99,494,273,2025-08-12
200,979,214,2025-06-22
51,1150,180,2025-05-18
192,457,148,2025-04-01
13,1192,136,2025-09-13
103,470,102,2025-05-23
13,83,200,2025-02-19
179,1216,270,2025-05-13
194,38,460,2025-08-26
129,1122,167,2025-04-21
84,169,185,2025-02-13
51,643,107,2025-04-07
19,57,83,2025-05-22
141,602,199,2025-07-13
138,951,251,2025-05-06
186,1165,8,2025-06-21
180,198,322,2025-06-08
69,776,21,2025-03-24
196,100,244,2025-06-26
157,957,389,2025-03-02
118,1132,454,2025-02-02
117,171,199,2025-03-06
13,550,85,2025-03-14
145,390,448,2025-10-01
128,606,381,2025-05-07
192,1149,222,2025-04-23
97,698,111,2025-04-13
145,1150,291,2025-06-27
144,1144,433,2025-05-31
40,173,196,2025-04-08
23,428,402,2025-06-24
39,961,245,2025-03-22
10,1096,449,2025-04-12
150,321,327,2025-04-11
186,1179,178,2025-07-29
152,1088,298,2025-05-05
70,53,426,2025-02-28
129,856,381,2025-08-17
9,82,367,2025-01-15
121,631,202,2025-05-07
24,249,456,2025-05-10
9,1160,37,2025-02-15
190,140,59,2025-01-02
99,517,372,2025-08-03
133,1055,432,2025-07-20
44,771,124,2025-09-23
120,614,413,2025-07-13
13,411,152,2025-02-01
11,140,163,2025-06-13
62,387,94,2025-02-11
65,1203,16,2025-08-26
23,575,302,2025-07-05
97,959,310,2025-05-28
169,657,286,2025-08-14
153,345,30,2025-04-23
142,713,356,2025-03-01
3,709,57,2025-05-24
178,900,138,2025-01-10
47,122,427,2025-01-07
200,72,290,2025-02-19
92,517,251,2025-08-13
94,356,350,2025-08-04
130,838,82,2025-04-01
9,409,109,2025-05-10
182,663,214,2025-07-09
104,368,233,2025-08-24
18,760,51,2025-02-26
133,945,146,2025-01-27
60,41,189,2025-02-03
162,40,495,2025-06-12
154,592,425,2025-06-06
125,478,496,2025-08-07
1,650,22,2025-07-09
173,101,317,2025-08-14
100,145,310,2025-06-20
188,504,18,2025-09-04
53,767,224,2025-08-29
89,852,241,2025-09-26
164,416,170,2025-05-01
16,852,467,2025-08-16
104,1200,162,2025-05-04
192,1158,325,2025-02-13
92,863,160,2025-08-29
25,950,209,2025-03-27
169,537,140,2025-02-08
180,426,98,2025-04-27
90,834,490,2025-01-07
80,1166,358,2025-02-24
152,1189,211,2025-07-24
151,999,140,2025-05-18
65,4,179,2025-01-07
177,507,456,2025-06-18
176,173,386,2025-07-24
92,1058,117,2025-09-30
4,54,223,2025-06-28
101,988,419,2025-02-26
69,1123,90,2025-04-12
51,996,267,2025-01-04
171,1097,77,2025-07-17
40,872,197,2025-07-02
147,266,145,2025-05-23
92,585,50,2025-07-21
15,753,164,2025-04-26
51,1024,212,2025-09-10
141,1124,140,2025-07-20
69,692,295,2025-03-01
4,430,236,2025-02-25
10,87,284,2025-08-17
54,121,398,2025-08-15
182,47,138,2025-07-16
199,396,153,2025-03-08
179,428,494,2025-05-08
16,45,162,2025-08-05
178,1108,221,2025-06-06
84,30,147,2025-09-03
72,1216,18,2025-05-27
65,133,375,2025-01-02
142,2,135,2025-07-17
174,244,38,2025-06-28
120,175,111,2025-08-31
150,1155,304,2025-04-24
9,497,308,2025-01-02
126,71,265,2025-02-02
155,539,75,2025-04-17
148,411,52,2025-06-26
108,752,25,2025-05-24
56,499,279,2025-02-22
142,310,428,2025-09-10
173,187,57,2025-04-30
130,1163,157,2025-05-01
91,1070,89,2025-01-14
20,690,491,2025-01-15
39,353,220,2025-09-18
35,643,5,2025-05-19
2,415,337,2025-04-09
167,722,141,2025-01-25
153,724,242,2025-03-03
127,653,484,2025-07-24
126,1130,207,2025-04-10
13,1186,425,2025-02-23
43,934,160,2025-09-29
45,505,305,2025-03-23
125,773,303,2025-06-03
190,454,259,2025-05-31
97,622,291,2025-05-17
11,488,56,2025-05-30
72,339,153,2025-01-08
184,1135,72,2025-07-03
24,641,194,2025-01-24
86,498,70,2025-05-27
190,340,22,2025-05-26
116,442,363,2025-03-21
1,758,356,2025-07-04
55,806,165,2025-05-23
74,880,108,2025-02-07
115,982,188,2025-09-21
94,958,324,2025-08-21
50,796,273,2025-06-28
126,871,137,2025-01-11
20,793,457,2025-04-04
100,1191,443,2025-05-16
79,656,328,2025-08-01
20,1109,71,2025-03-20
137,1130,490,2025-07-04
96,1042,208,2025-05-26
42,61,76,2025-01-23
153,36,43,2025-04-05
185,751,119,2025-09-20
59,352,298,2025-09-08
6,1136,418,2025-07-01
176,837,360,2025-03-03
66,695,257,2025-01-12
105,299,21,2025-03-06
123,401,180,2025-06-19
186,234,143,2025-03-19
121,1124,86,2025-07-18
20,1002,35,2025-09-10
147,400,313,2025-02-17
117,827,473,2025-05-05
7,94,60,2025-02-20
98,1174,477,2025-05-28
191,1191,60,2025-08-07
112,615,121,2025-08-02
61,83,170,2025-06-16
78,949,449,2025-03-10
196,1072,396,2025-03-03
3,407,67,2025-07-16
168,207,136,2025-08-27
30,785,24,2025-02-14
146,166,413,2025-04-30
48,451,421,2025-03-24
93,1048,19,2025-05-01
6,1194,491,2025-09-21
130,392,164,2025-03-27
143,1105,71,2025-09-13
47,921,284,2025-08-27
172,579,138,2025-05-30
92,641,226,2025-02-22
200,1047,491,2025-09-11
151,861,52,2025-02-12
57,881,64,2025-09-25
103,138,403,2025-06-10
200,1057,415,2025-07-22
85,838,96,2025-07-19
44,981,493,2025-01-28
88,150,120,2025-02-07
131,792,141,2025-09-25
3,1126,278,2025-04-27
69,606,441,2025-01-23
100,1012,348,2025-01-15
54,1067,419,2025-07-27
91,63,182,2025-05-18
62,633,56,2025-07-10
151,594,383,2025-07-08
151,301,365,2025-07-12
33,1106,17,2025-03-16
87,212,23,2025-09-23
136,758,25,2025-04-12
49,822,211,2025-05-06
114,1126,200,2025-01-20
135,681,378,2025-07-28
194,251,386,2025-09-29
98,1137,82,2025-01-20
79,195,83,2025-09-26
101,31,74,2025-08-15
92,2,222,2025-08-24
1,770,80,2025-06-30
66,1040,488,2025-06-24
145,787,477,2025-01-07
146,812,247,2025-07-27
109,188,119,2025-03-24
84,455,76,2025-01-08
64,256,77,2025-03-03
92,156,351,2025-09-23
158,547,86,2025-09-19
2,13,56,2025-05-13
69,160,144,2025-07-19
189,604,417,2025-05-10
92,610,293,2025-01-10
116,1107,423,2025-04-16
108,215,255,2025-01-19
152,499,17,2025-04-10
29,157,203,2025-01-18
114,762,98,2025-02-08
111,573,439,2025-07-26
85,488,394,2025-08-17
195,385,258,2025-08-03
75,1109,468,2025-04-24
155,9,169,2025-06-05
6,851,170,2025-06-30
115,1170,116,2025-09-03
148,681,494,2025-05-03
119,528,148,2025-08-15
10,609,96,2025-02-11
113,135,396,2025-04-03
123,79,480,2025-03-02
150,218,345,2025-06-11
20,433,186,2025-07-12
24,1157,406,2025-06-18
35,97,241,2025-07-30
56,782,44,2025-09-08
61,602,60,2025-07-09
134,362,345,2025-08-09
107,276,240,2025-02-21
36,32,110,2025-02-24
152,546,25,2025-06-02
15,811,128,2025-01-13
6,1073,161,2025-04-05
128,251,101,2025-06-14
42,1078,268,2025-05-10
61,69,487,2025-08-22
118,190,164,2025-04-15
64,839,399,2025-01-27
33,660,53,2025-01-11
41,820,41,2025-02-14
166,643,430,2025-07-10
127,147,345,2025-05-21
65,1059,391,2025-05-13
93,967,401,2025-08-01
39,44,206,2025-07-27
84,624,214,2025-06-27
104,14,38,2025-02-27
52,134,267,2025-01-09
189,64,483,2025-09-13
18,874,171,2025-06-14
74,324,285,2025-03-18
175,78,394,2025-06-16
181,1108,38,2025-03-17
111,1026,4,2025-01-05
118,170,433,2025-02-05
49,280,233,2025-08-08
116,581,196,2025-07-13
170,971,210,2025-01-14
63,898,6,2025-05-02
162,107,487,2025-07-19
24,1137,1,2025-04-20
121,614,220,2025-04-21
122,601,379,2025-05-17
132,1177,458,2025-03-11
49,772,153,2025-06-15
19,988,247,2025-07-09
47,1084,68,2025-02-13
155,707,168,2025-07-24
153,731,102,2025-07-02
174,574,26,2025-03-29
5,1123,455,2025-09-06
163,1204,231,2025-05-19
47,77,109,2025-06-12
16,1115,281,2025-05-06
189,551,118,2025-09-16
12,232,151,2025-02-09
105,361,84,2025-06-15
99,25,256,2025-02-02
182,240,249,2025-09-29
21,180,101,2025-05-03
189,648,220,2025-04-25
20,368,80,2025-07-09
3,923,210,2025-07-29
58,341,469,2025-07-02
65,487,195,2025-02-19
34,1148,273,2025-08-18
162,1066,393,2025-05-05
72,267,87,2025-04-23
118,883,54,2025-06-28
10,417,351,2025-08-29
73,199,129,2025-02-28
19,725,38,2025-02-18
81,801,497,2025-09-17
106,902,125,2025-03-04
36,371,150,2025-03-20
158,776,451,2025-01-25
150,1026,349,2025-01-29
131,1157,448,2025-01-15
94,1135,69,2025-07-07
53,1201,266,2025-04-24
53,1215,25,2025-01-05
177,35,11,2025-05-30
13,924,227,2025-08-12
186,404,97,2025-06-30
148,524,430,2025-09-12
147,313,264,2025-09-28
127,713,423,2025-09-07
86,624,229,2025-06-24
43,40,410,2025-02-25
22,1199,231,2025-05-31
124,130,123,2025-09-27
5,703,459,2025-05-18
30,870,312,2025-05-13
75,519,426,2025-03-23
39,5,492,2025-01-02
125,737,392,2025-06-28
78,1158,97,2025-02-10
20,295,358,2025-06-16
168,1186,247,2025-02-19
99,323,27,2025-01-06
87,950,134,2025-08-27
6,203,418,2025-03-31
142,597,348,2025-07-23
1,577,178,2025-06-29
74,387,500,2025-01-23
3,736,155,2025-03-11
46,50,194,2025-03-01
139,1150,195,2025-05-14
55,962,320,2025-08-09
189,674,68,2025-03-25
138,206,411,2025-04-28
132,968,269,2025-01-22
103,77,345,2025-04-26
26,1041,363,2025-02-08
37,1067,414,2025-05-05
154,1048,490,2025-02-26
112,431,251,2025-08-21
135,1199,97,2025-05-05
86,313,493,2025-08-17
100,1180,143,2025-09-09
56,946,443,2025-08-15
166,105,165,2025-06-08
15,426,335,2025-07-14
4,163,260,2025-03-30
129,446,246,2025-08-18
82,860,284,2025-08-06
170,241,76,2025-07-17
43,495,287,2025-05-12
102,1049,28,2025-06-17
72,1203,140,2025-08-07
48,825,231,2025-03-13
167,1208,163,2025-09-23
112,1002,359,2025-02-12
168,463,89,2025-05-28
131,769,410,2025-07-06
2,1040,17,2025-01-02
67,281,398,2025-08-12
102,1206,347,2025-02-27
79,604,324,2025-08-31
127,325,354,2025-01-18
172,1015,320,2025-03-21
155,7,34,2025-04-15
177,396,220,2025-09-15
55,1018,196,2025-05-05
48,1101,397,2025-04-26
22,874,32,2025-05-02
3,737,346,2025-03-09
154,1119,116,2025-01-31
7,836,278,2025-05-28
90,710,167,2025-04-20
76,842,248,2025-07-30
71,33,248,2025-07-09
116,956,107,2025-08-15
122,866,13,2025-04-26
46,1016,188,2025-07-30
46,571,487,2025-06-17
95,982,133,2025-04-20
41,514,63,2025-05-10
151,411,199,2025-03-27
127,1036,261,2025-03-13
103,1066,162,2025-06-05
13,861,350,2025-03-10
62,180,425,2025-01-14
93,1129,49,2025-03-05
48,41,420,2025-02-04
197,1215,285,2025-09-11
65,896,391,2025-09-12
155,620,365,2025-02-06
88,63,246,2025-09-09
25,790,416,2025-04-21
77,851,10,2025-04-21
40,16,285,2025-05-08
177,155,187,2025-08-26
104,450,123,2025-07-01
122,973,102,2025-07-16
51,125,355,2025-08-07
167,571,447,2025-06-09
1,932,54,2025-01-10
160,458,490,2025-04-24
182,925,202,2025-06-28
31,1031,302,2025-08-31
65,302,96,2025-08-05
180,1127,288,2025-06-04
28,772,346,2025-08-14
78,1116,254,2025-06-24
39,2,310,2025-03-14
183,844,395,2025-03-21
114,461,170,2025-07-14
154,647,367,2025-03-13
39,245,31,2025-05-01
4,444,318,2025-06-12
52,122,327,2025-07-14
120,777,473,2025-06-30
40,509,264,2025-09-09
149,70,113,2025-01-05
58,433,323,2025-08-03
161,26,422,2025-02-14
191,532,272,2025-07-09
89,787,420,2025-05-29
150,997,302,2025-07-22
114,719,395,2025-07-01
184,156,4,2025-01-17
65,118,384,2025-06-24
170,1190,150,2025-01-08
14,157,236,2025-01-01
132,773,435,2025-06-17
86,883,245,2025-09-01
76,377,302,2025-06-13
46,896,327,2025-03-11
2,937,488,2025-05-08
134,325,493,2025-02-01
193,1166,102,2025-01-05
75,35,417,2025-03-19
181,886,130,2025-06-18
181,125,239,2025-09-25
18,652,136,2025-05-19
135,374,378,2025-04-13
200,848,141,2025-05-09
33,1192,54,2025-03-06
106,440,208,2025-09-24
7,661,122,2025-05-31
88,293,259,2025-09-19
27,197,315,2025-08-19
135,511,465,2025-03-01
113,166,200,2025-06-29
76,1007,321,2025-05-08
163,63,477,2025-03-15
160,696,365,2025-07-23
42,595,237,2025-01-14
21,684,273,2025-01-30
119,831,55,2025-09-05
5,577,429,2025-01-12
52,432,425,2025-03-12
145,288,28,2025-05-19
43,470,271,2025-08-16
1,1160,455,2025-09-19
2,411,468,2025-06-28
141,107,297,2025-06-09
1,391,351,2025-05-01
139,531,498,2025-09-21
40,1004,348,2025-04-28
172,639,203,2025-03-20
85,173,178,2025-05-25
40,435,47,2025-03-27
143,505,256,2025-08-17
91,13,448,2025-03-15
105,1147,250,2025-01-30
130,552,239,2025-04-15
24,1038,453,2025-08-15
107,747,374,2025-07-07
162,717,70,2025-01-23
35,983,47,2025-02-17
163,123,229,2025-01-03
68,665,167,2025-05-30
178,364,177,2025-06-10
159,637,146,2025-03-11
12,341,22,2025-07-26
62,1032,7,2025-03-29
30,1159,119,2025-09-22
13,831,161,2025-01-10
116,237,227,2025-04-14
143,560,120,2025-01-26
180,182,120,2025-08-24
11,47,350,2025-05-02
152,967,99,2025-09-14
21,408,298,2025-01-14
200,264,122,2025-09-07
75,765,308,2025-03-13
79,1100,199,2025-04-26
115,293,474,2025-08-18
91,731,137,2025-05-22
137,364,455,2025-06-03
114,979,230,2025-08-20
61,684,232,2025-04-11
78,855,480,2025-09-06
54,80,201,2025-09-15
90,154,82,2025-01-06
184,626,281,2025-07-28
197,657,491,2025-09-04
61,958,233,2025-01-12
39,357,135,2025-01-30
172,151,233,2025-06-03
160,238,421,2025-01-05
29,419,342,2025-08-20
187,97,235,2025-05-10
30,582,93,2025-07-21
145,1196,108,2025-02-27
94,1035,194,2025-03-27
146,898,289,2025-04-21
48,1190,345,2025-07-18
70,878,292,2025-05-30
93,1198,461,2025-04-04
194,584,444,2025-05-25
163,207,297,2025-07-16
194,352,82,2025-02-25
188,132,474,2025-01-02
87,1019,495,2025-01-31
115,1088,456,2025-01-12
165,269,370,2025-05-11
129,895,227,2025-02-07
57,514,126,2025-03-19
44,421,377,2025-04-29
174,27,106,2025-09-30
157,681,278,2025-07-18
125,1107,295,2025-04-05
76,746,105,2025-01-30
47,214,73,2025-08-10
190,641,120,2025-09-23
118,858,356,2025-01-21
39,320,184,2025-01-06
73,213,293,2025-04-01
125,345,68,2025-07-06
87,417,117,2025-04-01
70,530,70,2025-01-28
160,503,90,2025-01-14
105,408,175,2025-03-10
2,679,243,2025-07-24
124,403,225,2025-02-14
20,229,197,2025-07-03
190,218,240,2025-01-05
32,1035,498,2025-07-08
1,752,7,2025-03-04
158,1102,493,2025-06-15
52,897,443,2025-03-07
23,1043,461,2025-03-31
157,476,444,2025-04-25
71,724,402,2025-04-20
184,57,198,2025-09-25
178,459,428,2025-07-19
153,965,253,2025-07-29
195,470,469,2025-01-09
171,669,400,2025-04-10
96,40,243,2025-07-07
165,619,393,2025-08-10
200,520,390,2025-08-12
113,1063,292,2025-07-27
66,624,18,2025-01-10
121,179,272,2025-08-04
14,143,54,2025-03-11
188,436,56,2025-01-08
59,243,486,2025-06-04
196,375,371,2025-03-02
98,451,269,2025-03-11
167,777,432,2025-03-02
62,649,492,2025-01-04
156,1013,416,2025-02-23
157,190,305,2025-06-23
122,675,134,2025-05-30
43,124,168,2025-06-14
135,304,195,2025-05-06
151,825,328,2025-03-25
191,246,223,2025-01-05
95,516,422,2025-06-14
78,533,347,2025-09-18
33,644,191,2025-06-30
113,575,351,2025-07-16
83,936,348,2025-04-19
160,235,194,2025-06-17
163,653,69,2025-04-17
51,447,73,2025-08-14
3,143,343,2025-05-14
120,1031,451,2025-04-03
43,100,75,2025-02-16
29,1157,279,2025-02-23
98,812,390,2025-04-20
189,865,440,2025-03-14
155,302,497,2025-07-15
151,447,215,2025-05-19
80,493,369,2025-08-05
138,105,144,2025-03-24
96,988,403,2025-04-01
33,921,347,2025-05-15
18,34,363,2025-06-22
92,317,80,2025-05-15
200,800,130,2025-05-04
103,1097,171,2025-08-09
48,712,14,2025-04-23
197,576,197,2025-04-11
48,398,4,2025-04-30
75,285,468,2025-03-08
180,704,228,2025-07-04
30,93,36,2025-05-19
74,768,70,2025-02-08
170,172,258,2025-03-24
109,1064,24,2025-09-22
165,545,192,2025-07-31
87,772,415,2025-07-25
147,184,458,2025-03-16
200,270,400,2025-03-11
6,954,0,2025-04-05
168,1114,155,2025-08-26
182,64,316,2025-05-02
25,200,274,2025-08-31
118,539,87,2025-03-29
112,1054,20,2025-09-22
21,234,427,2025-02-27
183,360,155,2025-02-28
117,50,403,2025-07-16
123,345,276,2025-04-19
