store_expense_id,store_id,expense_type,amount,expense_date
15406,115,Repair,2543.18,2025-08-30
15407,22,Repair,7352.12,2025-12-12
15408,73,Electricity,2882.32,2025-04-06
15409,102,Repair,3211.96,2025-07-28
15410,198,Internet,3134.52,2025-09-10
15411,6,Water,7491.53,2025-11-06
15412,81,Water,5590.31,2025-11-16
15413,29,Water,8835.38,2025-03-30
15414,24,Water,3108.36,2025-03-24
15415,8,Repair,6935.33,2025-10-25
15416,128,Security,7541.84,2025-07-28
15417,133,Electricity,1557.25,2025-04-20
15418,10,Internet,4035.86,2025-08-01
15419,196,Cleaning,4854.03,2026-01-11
15420,18,Internet,3589.09,2026-01-30
15421,77,Internet,3255.02,2025-11-27
15422,47,Electricity,6879.88,2025-09-25
15423,161,Electricity,2197.87,2026-02-21
15424,186,Water,7108.44,2025-07-17
15425,113,Internet,9353.69,2025-09-15
15426,129,Cleaning,5673.72,2025-06-27
15427,32,Electricity,6133.77,2025-08-19
15428,90,Internet,735.88,2025-11-12
15429,28,Internet,8651.55,2025-06-01
15430,178,Repair,2890.21,2025-03-19
15431,151,Cleaning,6169.76,2025-05-27
15432,61,Security,9792.17,2025-04-05
15433,160,Cleaning,5975.25,2025-11-24
15434,190,Repair,7260.86,2025-09-29
15435,23,Internet,4480.93,2025-04-20
15436,66,Security,650.64,2026-01-20
15437,160,Repair,7986.11,2025-05-14
15438,62,Repair,398.24,2025-06-02
15439,56,Repair,7021.55,2025-07-16
15440,60,Water,278.07,2025-09-02
15441,100,Internet,8629.94,2025-08-06
15442,193,Internet,1618.48,2025-09-22
15443,166,Electricity,5167.0,2025-09-26
15444,161,Security,5991.65,2025-05-27
15445,198,Cleaning,4602.58,2025-03-11
15446,169,Electricity,3440.6,2025-12-13
15447,31,Repair,4704.75,2025-07-01
15448,163,Water,3148.59,2025-09-29
15449,196,Water,4409.32,2025-06-22
15450,45,Water,3621.18,2025-08-23
15451,185,Cleaning,5683.74,2025-05-16
15452,27,Electricity,2417.35,2025-10-31
15453,52,Cleaning,9887.13,2025-04-21
15454,107,Electricity,5033.66,2025-08-03
15455,97,Electricity,1981.91,2026-01-23
15456,39,Repair,4796.81,2025-06-15
15457,150,Cleaning,8670.83,2026-01-27
15458,61,Electricity,266.98,2025-04-12
15459,1,Internet,6811.56,2026-02-15
15460,168,Water,5502.28,2025-08-25
15461,27,Cleaning,1737.1,2025-06-28
15462,126,Water,8183.89,2025-11-28
15463,78,Security,3720.4,2026-02-07
15464,191,Cleaning,2973.33,2025-05-15
15465,144,Cleaning,8289.85,2025-12-28
15466,162,Repair,6403.32,2025-05-05
15467,71,Electricity,8987.68,2025-06-14
15468,123,Security,6317.34,2025-12-20
15469,129,Repair,7421.14,2025-03-17
15470,188,Repair,8372.64,2025-08-26
15471,13,Security,594.66,2026-02-14
15472,101,Cleaning,7771.69,2025-08-23
15473,16,Internet,6156.38,2025-03-18
15474,97,Repair,741.6,2025-05-09
15475,63,Water,5110.35,2025-08-27
15476,163,Electricity,870.46,2025-09-03
15477,68,Internet,7372.67,2025-06-09
15478,118,Security,5487.69,2025-05-01
15479,152,Repair,9538.06,2025-12-26
15480,49,Security,1872.2,2026-01-10
15481,198,Cleaning,6080.03,2025-03-03
15482,160,Internet,2155.24,2026-02-09
15483,15,Water,6159.95,2025-09-26
15484,5,Cleaning,7240.36,2026-02-07
15485,7,Repair,7236.93,2025-10-16
15486,39,Repair,8159.99,2025-06-01
15487,127,Electricity,8542.82,2025-06-01
15488,155,Internet,818.85,2026-01-28
15489,83,Repair,3465.51,2026-02-05
15490,150,Cleaning,6886.87,2026-01-01
15491,86,Water,5010.93,2025-12-25
15492,78,Cleaning,1947.23,2025-06-05
15493,159,Repair,5549.46,2025-05-30
15494,128,Repair,4103.98,2025-06-06
15495,31,Electricity,3930.88,2026-02-20
15496,149,Water,8107.05,2025-03-30
15497,104,Repair,4105.6,2026-02-24
15498,32,Electricity,313.22,2025-05-03
15499,69,Repair,627.73,2025-10-23
15500,130,Electricity,8569.63,2025-03-13
15501,185,Internet,9607.98,2025-04-09
15502,193,Cleaning,6899.67,2025-10-07
15503,70,Electricity,3675.46,2025-09-21
15504,36,Water,9389.07,2025-04-18
15505,150,Internet,6644.89,2025-05-23
15506,31,Electricity,8451.12,2025-12-09
15507,28,Internet,7670.23,2025-11-10
15508,10,Water,3822.44,2025-07-08
15509,178,Security,4813.09,2025-07-01
15510,58,Electricity,1902.01,2025-08-24
15511,60,Cleaning,2955.54,2026-01-23
15512,120,Electricity,7792.35,2025-09-28
15513,133,Electricity,8945.08,2025-06-26
15514,45,Repair,7258.38,2025-04-13
15515,124,Repair,4678.48,2025-10-28
15516,167,Cleaning,910.77,2025-06-15
15517,190,Water,616.63,2025-11-28
15518,20,Water,3774.54,2025-03-21
15519,41,Cleaning,4665.03,2025-07-02
15520,183,Repair,6110.75,2025-04-03
15521,137,Security,114.57,2025-04-12
15522,141,Cleaning,9897.74,2025-09-01
15523,86,Water,3671.19,2025-11-01
15524,148,Water,8488.54,2025-05-19
15525,73,Cleaning,5372.92,2025-10-09
15526,174,Security,1347.87,2025-05-25
15527,12,Electricity,7985.78,2025-03-20
15528,170,Cleaning,7112.78,2026-01-14
15529,119,Electricity,5297.99,2026-02-15
15530,91,Security,5169.8,2025-10-20
15531,101,Repair,920.42,2025-11-05
15532,152,Security,6575.7,2025-07-01
15533,73,Cleaning,9116.89,2026-02-24
15534,24,Water,977.79,2025-11-22
15535,65,Water,2671.94,2025-05-20
15536,8,Electricity,9027.96,2025-10-15
15537,119,Internet,2879.22,2025-02-28
15538,31,Cleaning,6556.74,2025-03-18
15539,172,Security,5371.44,2025-04-06
15540,182,Water,5983.46,2025-09-15
15541,131,Repair,4187.1,2025-05-22
15542,156,Cleaning,3034.92,2025-07-27
15543,88,Security,532.91,2026-02-12
15544,81,Repair,7455.6,2025-08-10
15545,21,Water,7473.63,2025-10-08
15546,108,Water,6723.72,2025-12-29
15547,96,Security,6454.16,2025-09-06
15548,66,Internet,2474.99,2026-02-16
15549,108,Security,272.33,2025-08-22
15550,158,Cleaning,8096.72,2025-10-02
15551,95,Cleaning,4936.83,2026-02-10
15552,22,Electricity,3103.04,2025-06-23
15553,190,Electricity,1064.22,2025-06-10
15554,181,Cleaning,674.08,2025-03-01
15555,149,Internet,3521.22,2025-03-11
15556,32,Cleaning,8057.13,2026-01-31
15557,72,Internet,9191.3,2025-04-27
15558,16,Internet,8972.68,2025-11-27
15559,104,Cleaning,9204.01,2025-12-22
15560,171,Cleaning,9081.87,2025-08-30
15561,42,Security,5295.89,2026-01-28
15562,192,Security,2233.19,2025-08-19
15563,176,Water,7990.56,2025-11-30
15564,123,Repair,2176.44,2025-06-14
15565,58,Cleaning,2708.71,2025-04-11
15566,54,Electricity,2370.88,2026-01-15
15567,136,Cleaning,5174.07,2025-04-16
15568,73,Water,3252.18,2025-11-26
15569,111,Cleaning,1583.85,2025-05-29
15570,86,Repair,4559.08,2025-11-07
15571,26,Security,8745.38,2025-03-30
15572,1,Cleaning,5727.0,2026-01-10
15573,77,Security,8789.44,2025-11-07
15574,66,Internet,1998.93,2025-12-16
15575,54,Water,1711.39,2025-08-28
15576,60,Repair,5776.99,2025-07-24
15577,152,Electricity,4660.12,2025-10-28
15578,182,Security,6618.72,2025-04-08
15579,170,Cleaning,7956.54,2026-01-13
15580,94,Security,7525.51,2025-10-18
15581,11,Internet,9425.5,2026-02-24
15582,22,Cleaning,4012.65,2026-01-13
15583,84,Cleaning,2103.55,2025-08-18
15584,25,Security,5531.58,2025-04-19
15585,85,Security,1151.89,2025-12-02
15586,136,Electricity,2924.07,2025-05-26
15587,10,Repair,2118.49,2025-03-16
15588,147,Cleaning,3995.81,2025-07-13
15589,197,Internet,1156.6,2025-07-30
15590,10,Internet,366.83,2025-10-12
15591,62,Security,6585.1,2025-05-12
15592,81,Internet,6121.98,2025-08-01
15593,77,Repair,7098.17,2025-11-02
15594,147,Water,6620.85,2025-08-25
15595,158,Security,1187.23,2025-10-01
15596,180,Water,2946.23,2025-08-08
15597,155,Repair,1338.79,2025-08-25
15598,180,Electricity,8437.58,2025-11-21
15599,94,Water,7481.69,2025-12-11
15600,140,Electricity,2055.19,2025-07-04
15601,65,Security,3446.03,2025-04-30
15602,17,Repair,9667.82,2025-03-18
15603,133,Internet,5961.89,2025-03-22
15604,72,Security,8021.5,2025-11-28
15605,122,Repair,2682.68,2025-04-23
15606,72,Repair,2140.03,2026-01-16
15607,29,Repair,7849.97,2025-10-19
15608,161,Electricity,6874.43,2025-11-11
15609,170,Internet,6825.73,2025-12-03
15610,30,Repair,5548.71,2026-02-18
15611,137,Repair,5657.6,2025-09-28
15612,34,Security,7370.19,2025-08-19
15613,120,Repair,2736.52,2025-11-19
15614,158,Repair,3560.05,2025-08-14
15615,90,Water,8722.79,2025-08-02
15616,126,Cleaning,3123.21,2025-03-24
15617,158,Repair,5485.78,2025-12-14
15618,161,Internet,7041.26,2025-03-14
15619,20,Security,9999.25,2025-03-28
15620,61,Repair,4381.15,2025-12-22
15621,84,Electricity,4309.52,2025-12-25
15622,81,Cleaning,8433.75,2025-10-04
15623,144,Water,8064.76,2025-05-23
15624,28,Electricity,7324.21,2025-12-23
15625,20,Repair,4659.13,2025-06-08
15626,42,Cleaning,3273.19,2026-01-23
15627,33,Cleaning,6106.87,2026-02-03
15628,103,Water,8768.42,2025-05-24
15629,155,Security,8843.59,2025-08-25
15630,165,Electricity,1129.56,2025-11-29
15631,35,Security,4312.09,2025-02-28
15632,129,Internet,4673.98,2026-02-14
15633,14,Cleaning,9777.27,2026-02-06
15634,113,Internet,6796.08,2026-01-09
15635,121,Cleaning,4102.1,2025-10-02
15636,113,Cleaning,309.28,2025-05-03
15637,102,Water,5675.58,2025-12-28
15638,70,Repair,1005.96,2025-08-09
15639,165,Internet,8352.78,2025-12-27
15640,129,Cleaning,7537.56,2025-10-17
15641,156,Water,4632.07,2026-01-29
15642,102,Internet,4320.65,2025-10-10
15643,101,Electricity,8978.52,2025-12-22
15644,55,Cleaning,2920.16,2026-02-07
15645,82,Repair,2527.75,2025-07-19
15646,177,Repair,9395.01,2025-11-10
15647,175,Cleaning,8102.0,2026-02-24
15648,5,Internet,8215.22,2025-08-04
15649,104,Repair,1992.18,2025-03-10
15650,29,Electricity,1475.8,2025-03-16
15651,122,Electricity,308.99,2025-04-23
15652,69,Water,2408.56,2025-07-18
15653,146,Cleaning,7753.2,2025-06-02
15654,158,Water,2438.38,2025-05-16
15655,90,Repair,7304.58,2026-01-19
15656,157,Water,2556.49,2025-07-22
15657,92,Water,3983.16,2025-06-24
15658,38,Electricity,9832.46,2025-04-11
15659,103,Repair,2485.88,2025-11-10
15660,44,Repair,3794.89,2025-03-24
15661,10,Water,3045.82,2025-08-07
15662,61,Security,1140.77,2025-09-08
15663,28,Repair,4924.45,2025-07-02
15664,151,Repair,3817.97,2025-05-25
15665,160,Cleaning,6964.13,2025-05-14
15666,164,Electricity,8185.07,2025-03-28
15667,99,Cleaning,5465.28,2026-01-24
15668,162,Internet,370.35,2025-06-20
15669,71,Security,6208.28,2025-10-23
15670,66,Water,601.14,2026-02-18
15671,127,Internet,6182.75,2025-10-30
15672,96,Electricity,6866.05,2026-02-11
15673,195,Internet,2017.79,2025-05-16
15674,25,Security,8202.49,2025-04-08
15675,29,Electricity,9115.3,2025-07-07
15676,106,Security,8140.22,2025-11-24
15677,146,Repair,3085.84,2025-03-17
15678,138,Electricity,5887.1,2026-02-16
15679,44,Cleaning,9152.41,2025-05-28
15680,47,Security,3240.61,2025-07-20
15681,69,Electricity,8209.28,2026-01-16
15682,136,Security,144.28,2026-01-30
15683,89,Water,86.28,2025-07-27
15684,139,Cleaning,7609.13,2025-05-18
15685,129,Electricity,7626.4,2025-09-07
15686,97,Water,7900.32,2025-09-01
15687,44,Security,9303.77,2025-07-23
15688,37,Water,1223.17,2026-02-15
15689,175,Repair,2358.25,2025-07-01
15690,122,Security,9042.06,2025-11-24
15691,177,Cleaning,1813.5,2026-01-31
15692,17,Security,6838.18,2025-05-23
15693,38,Security,5328.11,2025-04-18
15694,86,Internet,877.78,2025-09-12
15695,180,Water,2888.37,2025-08-17
15696,145,Repair,5227.7,2025-12-19
15697,57,Repair,8530.88,2026-02-09
15698,23,Cleaning,7090.01,2025-11-16
15699,96,Water,6237.74,2025-08-14
15700,140,Internet,4985.53,2025-11-08
15701,87,Repair,3021.91,2025-07-04
15702,50,Electricity,1236.49,2026-01-09
15703,95,Internet,4120.31,2025-12-04
15704,48,Water,333.76,2026-02-21
15705,102,Repair,2150.01,2025-10-17
15706,67,Electricity,4353.21,2025-08-10
15707,199,Internet,4215.12,2026-02-05
15708,119,Cleaning,490.74,2025-06-14
15709,68,Electricity,5911.15,2026-02-23
15710,125,Security,5519.36,2025-10-16
15711,170,Security,827.14,2025-06-10
15712,134,Electricity,9434.47,2025-04-23
15713,65,Electricity,1038.86,2026-02-07
15714,140,Electricity,8555.6,2025-09-19
15715,161,Cleaning,53.08,2025-12-10
15716,92,Water,8828.7,2025-03-12
15717,49,Repair,246.21,2025-02-25
15718,106,Security,7590.23,2026-02-01
15719,133,Cleaning,3648.82,2025-12-27
15720,133,Water,7395.26,2025-12-21
15721,137,Water,4047.36,2025-10-05
15722,16,Security,755.53,2025-06-01
15723,95,Water,7686.69,2025-11-01
15724,132,Cleaning,758.96,2025-06-19
15725,112,Water,9225.1,2025-08-21
15726,185,Security,557.19,2025-11-30
15727,14,Water,4819.29,2025-03-08
15728,97,Cleaning,7244.19,2025-03-18
15729,24,Security,3962.8,2025-12-26
15730,156,Water,2211.47,2025-10-27
15731,36,Security,7602.96,2025-11-12
15732,21,Repair,7853.73,2026-01-14
15733,64,Electricity,9230.82,2025-02-26
15734,109,Repair,3792.84,2025-03-28
15735,8,Internet,5087.2,2025-07-18
15736,127,Electricity,3663.13,2026-02-05
15737,150,Water,2607.96,2025-04-10
15738,97,Internet,7522.78,2025-03-05
15739,77,Security,3429.54,2025-06-11
15740,9,Repair,4310.09,2025-03-28
15741,45,Internet,4066.55,2025-05-28
15742,66,Electricity,7140.98,2025-12-26
15743,163,Water,9182.07,2025-10-31
15744,150,Security,6684.22,2026-02-19
15745,174,Security,4742.25,2025-10-01
15746,195,Cleaning,7803.09,2025-10-06
15747,27,Water,6427.66,2025-12-09
15748,57,Internet,653.07,2025-06-01
15749,118,Electricity,1001.85,2025-06-13
15750,131,Security,427.27,2025-09-11
15751,85,Repair,4595.32,2025-08-29
15752,199,Internet,8267.24,2025-05-03
15753,196,Internet,3165.18,2025-04-03
15754,53,Electricity,3872.39,2025-07-23
15755,114,Water,9099.3,2025-08-28
15756,124,Repair,8377.19,2025-02-28
15757,187,Internet,6667.23,2025-04-12
15758,196,Security,2704.7,2025-07-22
15759,67,Cleaning,1214.56,2025-05-31
15760,4,Security,209.79,2025-06-20
15761,21,Electricity,1114.76,2025-07-30
15762,150,Repair,2961.33,2026-01-03
15763,72,Security,5540.31,2025-10-22
15764,149,Repair,686.8,2025-12-04
15765,116,Security,1405.47,2025-03-20
15766,179,Water,1851.75,2025-02-26
15767,21,Repair,6338.22,2025-12-14
15768,198,Cleaning,6177.11,2025-03-09
15769,49,Repair,5530.12,2025-10-26
15770,176,Repair,2542.49,2025-05-26
15771,109,Water,3742.64,2025-08-14
15772,103,Cleaning,1012.06,2025-11-13
15773,6,Repair,2303.28,2025-09-11
15774,44,Electricity,8982.17,2025-05-25
15775,36,Repair,9797.93,2025-08-25
15776,40,Electricity,6494.21,2025-05-14
15777,37,Internet,9172.39,2025-03-14
15778,184,Repair,6445.28,2025-05-01
15779,175,Cleaning,380.31,2025-06-03
15780,106,Repair,9967.79,2025-03-10
15781,66,Repair,1034.58,2025-06-07
15782,90,Security,6842.29,2025-12-04
15783,115,Cleaning,2565.72,2026-01-10
15784,173,Cleaning,3950.21,2025-08-26
15785,152,Security,6477.05,2025-04-14
15786,102,Water,4393.05,2025-04-05
15787,195,Repair,2542.93,2025-12-21
15788,59,Security,3377.74,2025-08-28
15789,11,Electricity,3448.4,2025-10-21
15790,27,Electricity,9595.27,2025-09-27
15791,53,Repair,7996.2,2025-08-10
15792,13,Repair,4612.56,2025-03-24
15793,99,Security,2038.22,2025-07-14
15794,69,Cleaning,8119.61,2026-01-05
15795,198,Repair,1613.97,2025-12-30
15796,25,Repair,2144.1,2025-11-13
15797,177,Internet,3691.83,2025-09-14
15798,69,Water,8809.46,2025-04-29
15799,112,Internet,1361.28,2025-10-03
15800,87,Security,1266.23,2025-09-20
15801,53,Cleaning,4965.05,2025-09-08
15802,139,Repair,2800.28,2025-08-06
15803,128,Security,5708.84,2025-06-17
15804,19,Repair,4543.79,2025-03-14
15805,67,Repair,4377.84,2025-11-13
15806,39,Repair,1164.13,2025-04-16
15807,38,Internet,1453.44,2025-03-02
15808,65,Electricity,8219.73,2025-04-04
15809,84,Internet,8864.53,2025-02-28
15810,182,Internet,2385.1,2025-06-29
15811,192,Water,1178.93,2025-06-07
15812,55,Cleaning,581.5,2025-03-31
15813,195,Security,6102.56,2025-10-25
15814,135,Cleaning,7167.76,2025-06-09
15815,92,Cleaning,3759.46,2025-09-13
15816,67,Water,6812.77,2026-01-16
15817,67,Cleaning,7143.94,2025-10-11
15818,97,Cleaning,9356.66,2025-08-15
15819,134,Electricity,695.49,2025-07-21
15820,91,Security,1963.3,2025-07-09
15821,142,Electricity,731.83,2025-04-04
15822,129,Cleaning,8686.54,2025-06-14
15823,180,Electricity,7936.24,2025-03-12
15824,71,Internet,5767.69,2025-09-14
15825,125,Repair,882.45,2026-02-08
15826,190,Repair,2769.46,2025-06-29
15827,137,Internet,3012.31,2025-07-14
15828,160,Internet,5629.39,2025-05-13
15829,147,Repair,2617.54,2026-01-19
15830,130,Security,775.95,2026-01-26
15831,48,Repair,7321.08,2025-10-08
15832,64,Repair,3025.85,2025-06-22
15833,160,Internet,4551.12,2025-07-02
15834,109,Electricity,1320.28,2025-10-01
15835,123,Cleaning,8035.36,2025-05-24
15836,188,Security,5677.04,2025-03-21
15837,117,Electricity,9020.78,2025-03-25
15838,72,Security,4979.94,2025-06-13
15839,97,Repair,9417.19,2026-01-09
15840,168,Electricity,8924.09,2025-05-09
15841,184,Internet,5785.78,2025-08-10
15842,121,Cleaning,9342.24,2025-03-25
15843,46,Security,3264.73,2025-03-24
15844,15,Internet,3688.14,2025-05-08
15845,142,Cleaning,502.51,2025-04-30
15846,59,Electricity,5912.55,2026-02-09
15847,98,Repair,7233.14,2025-06-27
15848,100,Repair,7746.52,2025-06-22
15849,193,Internet,1540.67,2026-02-02
15850,112,Security,4469.38,2025-08-01
15851,37,Water,1809.79,2025-12-07
15852,158,Internet,6638.17,2025-11-19
15853,45,Internet,1621.57,2026-02-12
15854,43,Repair,9046.43,2025-03-10
15855,67,Security,2344.81,2025-10-09
15856,42,Electricity,2949.45,2025-12-23
15857,6,Security,8516.52,2025-06-09
15858,4,Security,4611.75,2025-08-01
15859,29,Security,288.76,2025-12-02
15860,32,Repair,4971.13,2025-05-10
15861,89,Repair,891.21,2025-11-29
15862,86,Water,9854.18,2025-03-20
15863,142,Cleaning,5901.71,2025-12-15
15864,108,Electricity,2602.5,2026-02-25
15865,25,Electricity,5658.99,2026-01-06
15866,71,Electricity,814.83,2025-07-19
15867,158,Repair,8008.92,2026-01-03
15868,99,Security,9257.01,2025-09-07
15869,166,Water,8750.72,2025-03-30
15870,79,Repair,3450.49,2025-10-13
15871,121,Repair,3291.39,2025-08-14
15872,96,Electricity,399.12,2026-01-03
15873,33,Internet,6531.43,2025-09-30
15874,57,Security,5372.3,2025-03-16
15875,155,Cleaning,4620.5,2026-02-05
15876,161,Electricity,9080.93,2025-12-05
15877,63,Electricity,1720.4,2025-10-09
15878,94,Security,146.18,2025-05-18
15879,37,Repair,779.5,2025-05-07
15880,41,Internet,2272.55,2025-03-19
15881,77,Cleaning,381.19,2025-08-11
15882,147,Security,5053.29,2025-05-27
15883,136,Water,3175.2,2025-06-04
15884,193,Repair,1845.81,2025-12-29
15885,52,Security,7513.34,2025-11-16
15886,132,Security,2084.29,2025-03-27
15887,16,Water,6891.67,2025-12-20
15888,119,Cleaning,3525.19,2025-07-21
15889,37,Repair,5142.69,2025-12-18
15890,99,Security,9341.98,2025-08-20
15891,115,Cleaning,421.65,2025-11-22
15892,109,Internet,5027.63,2025-03-22
15893,165,Cleaning,8551.51,2025-03-28
15894,194,Repair,5900.34,2026-01-01
15895,176,Water,2804.86,2025-07-29
15896,55,Security,4006.93,2025-09-24
15897,191,Internet,6818.64,2025-09-25
15898,21,Security,8913.58,2025-05-21
15899,199,Security,458.61,2025-04-20
15900,71,Water,761.81,2025-04-07
15901,24,Internet,3284.26,2025-03-23
15902,133,Security,2366.16,2025-03-10
15903,25,Internet,2686.06,2025-07-23
15904,157,Internet,2251.64,2025-09-12
15905,69,Water,1998.46,2025-10-30
15906,21,Cleaning,1349.71,2025-02-27
15907,57,Electricity,9342.84,2025-03-07
15908,136,Water,1484.69,2025-10-01
15909,192,Internet,2083.82,2025-07-03
15910,97,Security,2500.34,2025-06-13
15911,73,Repair,9333.5,2025-07-04
15912,12,Internet,7569.36,2025-08-31
15913,104,Security,7907.51,2025-11-13
15914,148,Cleaning,1092.34,2025-12-14
15915,162,Electricity,8371.28,2025-11-22
15916,58,Water,4111.52,2025-05-10
15917,145,Cleaning,2665.09,2026-01-10
15918,180,Security,5778.71,2025-08-30
15919,106,Repair,8230.72,2025-11-15
15920,5,Cleaning,7797.59,2025-09-28
15921,197,Water,8905.47,2026-02-01
15922,89,Electricity,9284.92,2026-02-06
15923,94,Repair,2419.31,2025-05-11
15924,97,Internet,4267.39,2025-11-29
15925,129,Cleaning,195.55,2025-07-30
15926,140,Cleaning,8799.25,2025-05-13
15927,70,Water,1587.99,2026-01-20
15928,118,Security,8621.67,2025-09-11
15929,145,Internet,3327.4,2025-05-13
15930,128,Repair,3712.93,2026-02-03
15931,186,Cleaning,439.37,2025-06-12
15932,18,Security,3302.44,2025-08-01
15933,104,Water,8889.22,2025-05-18
15934,17,Water,304.2,2025-12-30
15935,29,Repair,4092.96,2025-05-17
15936,67,Cleaning,362.43,2025-12-28
15937,72,Cleaning,3740.69,2025-08-27
15938,110,Security,1767.77,2025-09-26
15939,129,Security,2559.57,2026-01-03
15940,127,Electricity,8782.1,2025-04-15
15941,159,Security,4388.69,2025-08-29
15942,54,Electricity,2774.29,2026-01-31
15943,199,Repair,5913.92,2025-05-25
15944,104,Water,1463.96,2025-03-30
15945,56,Security,2630.95,2025-08-09
15946,2,Water,5485.17,2025-09-03
15947,127,Repair,2413.35,2025-04-09
15948,150,Cleaning,6807.32,2025-11-03
15949,157,Security,4940.34,2025-12-22
15950,135,Water,7731.29,2025-06-13
15951,194,Internet,9485.03,2025-11-17
15952,160,Water,1202.26,2025-09-02
15953,176,Cleaning,3379.92,2025-07-22
15954,107,Electricity,3229.51,2025-05-21
15955,128,Internet,1554.27,2025-02-26
15956,61,Electricity,8112.52,2026-01-01
15957,108,Repair,7610.79,2025-09-16
15958,197,Water,4870.03,2025-08-01
15959,160,Water,5400.82,2025-06-09
15960,115,Cleaning,642.46,2026-01-17
15961,114,Electricity,5577.3,2026-01-09
