ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
9214,15710,429,Account Update,High,In Progress,2025-07-28,2025-07-29 07:00:00,Account Update - Eaque dolor.
9215,32064,1089,Product Defect,Low,Resolved,2025-10-27,2025-11-02 06:00:00,Product Defect - Nihil quo sed ducimus provident.
9216,21066,522,Account Update,Low,Open,2024-12-29,2024-12-30 01:00:00,Account Update - Atque laborum unde.
9217,17289,26,Login Issue,Low,In Progress,2025-11-17,2025-11-19 15:00:00,Login Issue - Quod sapiente.
9218,41372,2567,Payment Failure,High,Open,2025-05-10,2025-05-16 04:00:00,Payment Failure - Odio ex totam.
9219,34804,2367,Order Status,Low,Closed,2025-12-19,2025-12-25 20:00:00,Order Status - Expedita blanditiis quas.
9220,49938,2903,Account Update,Medium,Resolved,2025-03-17,2025-03-17 01:00:00,Account Update - Non nesciunt corrupti rerum.
9221,30847,2504,Account Update,Low,Resolved,2025-08-14,2025-08-17 01:00:00,Account Update - Sed incidunt repellat corrupti ipsam.
9222,22291,569,Return Request,Medium,Open,2025-08-18,2025-08-24 10:00:00,Return Request - Architecto consequuntur qui.
9223,4386,1761,Order Status,Medium,Open,2025-05-08,2025-05-14 14:00:00,Order Status - Asperiores sunt dolor.
9224,19287,2582,Payment Failure,Critical,Closed,2026-01-22,2026-01-26 18:00:00,Payment Failure - Rerum praesentium cum delectus.
9225,31878,2288,Product Defect,High,In Progress,2025-05-06,2025-05-09 10:00:00,Product Defect - Beatae quod.
9226,5317,628,Product Defect,Low,Open,2024-09-26,2024-09-27 13:00:00,Product Defect - Aliquam reiciendis doloribus rem tempora.
9227,16053,1591,Product Defect,High,Closed,2025-12-19,2025-12-25 01:00:00,Product Defect - Veritatis quod minima.
9228,29786,702,Account Update,Critical,In Progress,2024-09-10,2024-09-13 02:00:00,Account Update - Dolorum maiores consequuntur ea ratione.
9229,32150,2110,Payment Failure,High,Open,2025-03-15,2025-03-20 17:00:00,Payment Failure - Excepturi laudantium similique voluptatem.
9230,48062,1458,Payment Failure,Low,Open,2024-08-12,2024-08-17 11:00:00,Payment Failure - Labore harum.
9231,17809,1062,Product Defect,Low,In Progress,2026-01-15,2026-01-20 05:00:00,Product Defect - In iste autem.
9232,9603,2348,Payment Failure,Medium,Resolved,2025-09-23,,Payment Failure - Odit ipsam omnis.
9233,49932,193,Login Issue,Critical,Open,2025-04-02,2025-04-07 19:00:00,Login Issue - Eum temporibus doloribus.
9234,39671,1873,Product Defect,Low,Open,2024-12-02,2024-12-03 04:00:00,Product Defect - Necessitatibus minus et tenetur magnam.
9235,2901,2027,Return Request,Low,Open,2025-06-26,2025-06-27 06:00:00,Return Request - Deleniti illum vero voluptatum.
9236,39121,1834,Order Status,High,Resolved,2024-01-15,,Order Status - Exercitationem tenetur.
9237,45952,722,Login Issue,Medium,Open,2024-12-31,2025-01-01 03:00:00,Login Issue - Quasi vitae vitae tempore.
9238,22003,260,Product Defect,Low,Closed,2025-02-25,,Product Defect - Adipisci nemo vitae esse id.
9239,43575,51,Order Status,High,In Progress,2024-10-10,2024-10-15 22:00:00,Order Status - Cupiditate similique totam magni iste.
9240,11878,2744,Return Request,Low,In Progress,2024-03-29,2024-04-04 04:00:00,Return Request - Aliquam itaque iusto tempora.
9241,41354,1038,Payment Failure,High,Open,2024-02-23,2024-02-24 09:00:00,Payment Failure - Possimus debitis eligendi ad.
9242,25944,2089,Product Defect,High,Open,2024-04-25,2024-04-26 11:00:00,Product Defect - Vitae cum.
9243,24351,1058,Account Update,Medium,Closed,2024-10-14,2024-10-20 21:00:00,Account Update - Quia ratione autem perspiciatis.
9244,47407,299,Payment Failure,Critical,Open,2024-02-28,2024-02-29 01:00:00,Payment Failure - Error illum mollitia.
9245,37610,2944,Order Status,Low,In Progress,2024-06-02,,Order Status - Nisi iusto pariatur magni.
9246,47380,99,Order Status,Low,Open,2024-10-10,2024-10-15 15:00:00,Order Status - Nemo doloribus sequi.
9247,897,56,Order Status,High,Resolved,2025-01-28,2025-01-29 16:00:00,Order Status - Voluptate nobis quae magnam et.
9248,28097,2767,Payment Failure,High,Closed,2025-08-15,2025-08-16 05:00:00,Payment Failure - Natus ullam id beatae sequi.
9249,7895,2882,Product Defect,Medium,In Progress,2026-01-12,2026-01-13 18:00:00,Product Defect - Quae dolorem omnis illum nisi.
9250,4094,2365,Product Defect,Low,In Progress,2024-04-21,2024-04-27 23:00:00,Product Defect - Cum aliquam reprehenderit esse minus.
9251,4451,2366,Product Defect,Medium,In Progress,2025-05-20,2025-05-25 10:00:00,Product Defect - Accusamus non.
9252,2570,2726,Payment Failure,Low,Open,2024-09-24,2024-09-26 09:00:00,Payment Failure - Unde accusantium quaerat voluptas.
9253,27011,1218,Return Request,Low,Resolved,2025-08-26,2025-08-30 22:00:00,Return Request - Quos velit maiores.
9254,48626,1787,Login Issue,High,Open,2024-09-19,2024-09-25 23:00:00,Login Issue - Quia consectetur fugiat.
9255,46566,1971,Payment Failure,Medium,Resolved,2025-04-26,2025-04-29 09:00:00,Payment Failure - Consectetur similique illo nemo amet.
9256,17527,2234,Payment Failure,High,Closed,2025-07-17,2025-07-22 08:00:00,Payment Failure - Ipsum autem illum.
9257,35544,2525,Payment Failure,High,Open,2025-09-19,2025-09-19 05:00:00,Payment Failure - Suscipit aliquam blanditiis necessitatibus tempora.
9258,23820,1709,Return Request,Medium,Resolved,2024-10-21,2024-10-25 11:00:00,Return Request - Ipsum nisi quos.
9259,11004,2610,Payment Failure,Low,Open,2024-08-31,2024-09-05 22:00:00,Payment Failure - Aut totam necessitatibus eveniet architecto.
9260,20464,1971,Login Issue,High,Closed,2025-06-24,,Login Issue - Eius sit delectus odit.
9261,34296,2861,Product Defect,High,In Progress,2024-02-18,,Product Defect - Non possimus aliquid asperiores placeat.
9262,26942,16,Product Defect,Medium,Resolved,2025-08-12,,Product Defect - Iure suscipit ea assumenda.
9263,37504,1101,Login Issue,Medium,Closed,2026-02-12,2026-02-14 07:00:00,Login Issue - Voluptate saepe doloremque veniam.
9264,3225,2737,Product Defect,Medium,Resolved,2024-05-19,2024-05-23 11:00:00,Product Defect - Repellendus corporis occaecati amet.
9265,4283,294,Product Defect,Critical,In Progress,2024-11-14,2024-11-17 20:00:00,Product Defect - Recusandae adipisci totam.
9266,12593,1416,Account Update,Critical,Closed,2024-06-17,2024-06-19 06:00:00,Account Update - Corrupti maxime voluptatum quaerat officiis.
9267,28460,662,Product Defect,Low,Closed,2024-11-06,,Product Defect - Dolore consectetur asperiores necessitatibus unde.
9268,32984,2229,Order Status,High,Closed,2024-04-04,2024-04-10 14:00:00,Order Status - Quod ab earum.
9269,45483,2834,Payment Failure,Medium,Closed,2025-05-09,2025-05-11 20:00:00,Payment Failure - Nulla sequi delectus recusandae.
9270,25001,752,Payment Failure,Low,In Progress,2024-06-29,2024-07-04 23:00:00,Payment Failure - Eum libero cupiditate animi.
9271,34955,1968,Payment Failure,Low,Resolved,2025-10-06,2025-10-08 00:00:00,Payment Failure - Laborum quae earum.
9272,24199,568,Account Update,Low,Open,2024-10-27,2024-10-27 03:00:00,Account Update - Fuga nisi quis.
9273,28122,1110,Account Update,Low,Open,2025-06-22,2025-06-28 18:00:00,Account Update - Ipsam labore.
9274,49367,1861,Order Status,Medium,Closed,2024-03-16,2024-03-20 01:00:00,Order Status - Iure blanditiis facilis explicabo amet.
9275,40407,1598,Product Defect,Medium,In Progress,2024-12-22,2024-12-24 22:00:00,Product Defect - Possimus aliquid.
9276,21954,162,Product Defect,Medium,Closed,2024-12-16,2024-12-17 16:00:00,Product Defect - Nesciunt quibusdam fugiat.
9277,17002,1039,Order Status,High,Open,2025-09-04,2025-09-04 15:00:00,Order Status - Similique voluptatum magnam.
9278,34681,241,Login Issue,High,Closed,2025-04-20,2025-04-26 11:00:00,Login Issue - Aliquam possimus quidem.
9279,45017,739,Product Defect,Critical,Resolved,2024-01-12,2024-01-13 19:00:00,Product Defect - Debitis iure labore molestiae.
9280,33475,2013,Return Request,Critical,Closed,2026-01-24,,Return Request - Nihil omnis aut aspernatur.
9281,7773,816,Login Issue,Low,In Progress,2024-08-21,2024-08-27 16:00:00,Login Issue - Ad quibusdam.
9282,30854,1642,Login Issue,Critical,In Progress,2024-05-02,2024-05-02 04:00:00,Login Issue - Architecto doloremque.
9283,10740,2990,Order Status,Critical,Closed,2024-05-19,2024-05-23 08:00:00,Order Status - Rem voluptas provident provident.
9284,43623,2241,Payment Failure,Medium,Resolved,2025-05-08,2025-05-13 06:00:00,Payment Failure - Quae consequatur.
9285,25620,2465,Product Defect,Low,In Progress,2025-08-03,2025-08-09 05:00:00,Product Defect - Occaecati iste.
9286,812,405,Login Issue,Medium,Resolved,2025-04-20,2025-04-22 12:00:00,Login Issue - Voluptas quis vitae.
9287,25241,1426,Return Request,Critical,Closed,2024-10-09,2024-10-15 12:00:00,Return Request - Repellat nihil sint.
9288,42394,1730,Product Defect,Critical,Open,2025-07-19,2025-07-22 12:00:00,Product Defect - Eaque rerum suscipit qui.
9289,7320,2632,Product Defect,Medium,In Progress,2025-01-17,2025-01-20 12:00:00,Product Defect - Nam officia nesciunt.
9290,43330,2307,Product Defect,Low,In Progress,2024-06-26,,Product Defect - Cupiditate illo.
9291,46875,1126,Login Issue,Medium,Open,2026-01-15,2026-01-18 09:00:00,Login Issue - Natus cupiditate tenetur quisquam dolorum.
9292,36807,1097,Account Update,Critical,Resolved,2024-09-07,2024-09-12 01:00:00,Account Update - Consequuntur perspiciatis.
9293,41459,2139,Account Update,Critical,Resolved,2024-12-01,2024-12-04 05:00:00,Account Update - Nisi quasi veniam et.
9294,20738,1963,Return Request,Medium,Resolved,2024-09-28,2024-09-30 14:00:00,Return Request - Doloremque harum eos.
9295,21320,2597,Payment Failure,High,Closed,2025-08-01,2025-08-04 10:00:00,Payment Failure - Autem quisquam sint.
9296,45649,1199,Order Status,Medium,Resolved,2025-06-12,2025-06-14 05:00:00,Order Status - Ipsa necessitatibus nobis.
9297,2551,388,Account Update,Low,Resolved,2025-09-09,2025-09-14 16:00:00,Account Update - Iure ullam magni.
9298,20396,331,Payment Failure,Low,Resolved,2024-09-21,2024-09-27 03:00:00,Payment Failure - Vero aspernatur.
9299,19475,293,Login Issue,Low,In Progress,2025-10-21,2025-10-24 03:00:00,Login Issue - Ipsa molestias dicta nostrum.
9300,33312,586,Login Issue,High,Resolved,2024-01-28,,Login Issue - Eveniet dicta.
9301,36960,1989,Order Status,Medium,In Progress,2024-05-02,2024-05-02 07:00:00,Order Status - Quae fuga corrupti assumenda.
9302,27921,698,Return Request,Critical,In Progress,2025-11-20,2025-11-24 03:00:00,Return Request - Tempore quae vero molestias.
9303,37060,1036,Login Issue,Low,Closed,2024-08-21,2024-08-25 14:00:00,Login Issue - Repellat neque quod.
9304,7296,1623,Payment Failure,Low,Closed,2026-01-16,2026-01-18 17:00:00,Payment Failure - Rerum beatae.
9305,7540,823,Return Request,Low,Resolved,2024-05-19,2024-05-20 15:00:00,Return Request - Suscipit aperiam recusandae fugit.
9306,41900,1691,Product Defect,High,Open,2025-09-13,,Product Defect - Quam recusandae ab.
9307,18800,152,Order Status,Critical,In Progress,2026-01-27,2026-01-27 01:00:00,Order Status - Harum voluptates ipsum reiciendis.
9308,4082,1551,Payment Failure,Low,Closed,2024-12-21,2024-12-25 00:00:00,Payment Failure - Earum eum pariatur asperiores a.
9309,16250,1980,Account Update,Critical,In Progress,2025-08-14,,Account Update - Consequatur cumque blanditiis harum sapiente.
9310,9280,2418,Payment Failure,High,Closed,2024-03-31,2024-04-06 17:00:00,Payment Failure - Molestiae ratione quibusdam minus.
9311,41708,21,Order Status,High,Open,2024-11-17,2024-11-20 20:00:00,Order Status - Reiciendis commodi libero est veritatis.
9312,3197,1560,Account Update,High,Resolved,2025-04-06,2025-04-11 16:00:00,Account Update - Expedita placeat nisi.
9313,9925,601,Product Defect,High,In Progress,2025-08-26,2025-08-29 17:00:00,Product Defect - Magnam eos sequi dolorem.
9314,2400,218,Login Issue,Low,Closed,2025-11-02,2025-11-08 08:00:00,Login Issue - Delectus magni quasi.
9315,45754,2721,Account Update,Critical,In Progress,2025-03-01,2025-03-05 15:00:00,Account Update - Debitis nobis soluta asperiores distinctio.
9316,45961,2358,Login Issue,Critical,Closed,2024-12-24,2024-12-26 10:00:00,Login Issue - Accusamus voluptas mollitia quisquam quidem.
9317,41617,1528,Product Defect,High,Resolved,2026-01-28,2026-01-28 04:00:00,Product Defect - Perspiciatis nesciunt assumenda eaque esse.
9318,8158,1995,Return Request,Low,Closed,2025-07-18,,Return Request - Recusandae temporibus eaque.
9319,20962,768,Login Issue,Medium,Open,2025-11-01,2025-11-02 15:00:00,Login Issue - Soluta ipsam aliquam cumque.
9320,3838,1547,Payment Failure,Low,Open,2025-02-07,2025-02-10 00:00:00,Payment Failure - Quas dolor.
9321,5011,2364,Login Issue,Medium,Open,2024-11-07,2024-11-09 07:00:00,Login Issue - Natus molestias iusto rem voluptate.
9322,21590,1620,Return Request,High,In Progress,2025-01-23,2025-01-23 13:00:00,Return Request - Sint quia nemo pariatur.
9323,41754,860,Product Defect,Low,In Progress,2024-11-10,2024-11-10 15:00:00,Product Defect - Esse corporis quasi dolorem.
9324,10127,663,Account Update,Low,Resolved,2024-01-04,2024-01-10 09:00:00,Account Update - Voluptates blanditiis at consectetur.
9325,21621,648,Account Update,Critical,Resolved,2026-01-15,,Account Update - Libero quis tempore quidem.
9326,24866,1505,Payment Failure,Low,Open,2024-05-20,2024-05-22 00:00:00,Payment Failure - Consequuntur voluptatem eveniet tempore magni.
9327,47016,1057,Product Defect,Medium,Closed,2024-10-10,2024-10-12 16:00:00,Product Defect - Dolores porro similique est.
9328,20206,1063,Order Status,Low,Resolved,2024-02-24,2024-02-25 13:00:00,Order Status - Eaque cupiditate quia amet.
9329,49398,2129,Login Issue,Medium,Open,2024-11-16,2024-11-16 21:00:00,Login Issue - Totam beatae illo.
9330,5238,217,Login Issue,Low,In Progress,2024-03-14,2024-03-15 00:00:00,Login Issue - Debitis vitae hic possimus.
9331,18197,130,Order Status,Medium,Open,2024-12-10,2024-12-15 03:00:00,Order Status - Impedit laboriosam.
9332,36021,26,Login Issue,High,Open,2025-11-26,2025-11-29 12:00:00,Login Issue - Sit ea.
9333,38588,758,Product Defect,Medium,In Progress,2024-08-09,2024-08-12 23:00:00,Product Defect - Quibusdam fuga mollitia.
9334,2873,1853,Order Status,Medium,Open,2025-04-22,2025-04-26 14:00:00,Order Status - Quidem quos sunt vero iure.
9335,48954,151,Return Request,Critical,Resolved,2024-11-27,,Return Request - Laborum voluptatum amet.
9336,4200,1296,Payment Failure,Critical,Resolved,2025-12-11,2025-12-13 23:00:00,Payment Failure - Porro similique veniam.
9337,24988,1098,Account Update,Low,Open,2024-06-28,2024-07-01 23:00:00,Account Update - Laborum laborum accusantium.
9338,17089,1117,Payment Failure,High,In Progress,2024-10-18,,Payment Failure - Facilis nostrum et error praesentium.
9339,25179,798,Login Issue,Low,Open,2024-11-12,,Login Issue - Consequuntur laudantium provident praesentium.
9340,37125,413,Payment Failure,Medium,Closed,2024-01-02,2024-01-05 09:00:00,Payment Failure - Ab laboriosam reprehenderit tenetur.
9341,11348,1667,Payment Failure,Critical,Resolved,2024-09-02,2024-09-08 17:00:00,Payment Failure - Quos placeat enim unde.
9342,47153,788,Payment Failure,Critical,In Progress,2024-01-06,2024-01-10 07:00:00,Payment Failure - Iste velit a tempore ab.
9343,35754,798,Payment Failure,Low,Closed,2024-11-16,2024-11-19 04:00:00,Payment Failure - Unde consequatur sed eveniet.
9344,3511,862,Return Request,Low,In Progress,2024-11-30,,Return Request - Magni saepe eligendi tempore.
9345,24234,2390,Return Request,Medium,Closed,2024-12-31,2025-01-05 16:00:00,Return Request - Ipsam vel dolor.
9346,16527,368,Payment Failure,High,In Progress,2024-11-24,2024-11-26 03:00:00,Payment Failure - Eius culpa reprehenderit dolor soluta.
9347,44364,2201,Order Status,Low,Open,2025-04-30,2025-04-30 19:00:00,Order Status - Quibusdam voluptatum amet.
9348,27499,2733,Product Defect,Low,In Progress,2024-01-08,2024-01-12 08:00:00,Product Defect - Similique sequi ullam itaque.
9349,22969,2865,Return Request,High,Closed,2024-05-26,,Return Request - Ullam laudantium possimus facere.
9350,12352,429,Login Issue,High,Resolved,2026-01-06,,Login Issue - Qui illum consequatur itaque ipsum.
9351,6066,2504,Product Defect,Medium,Open,2024-10-17,,Product Defect - At reiciendis dolorem.
9352,22224,1495,Product Defect,Low,In Progress,2025-11-29,2025-12-03 02:00:00,Product Defect - Impedit eligendi id nam.
9353,9801,106,Account Update,Low,Resolved,2026-01-20,,Account Update - Vero voluptatibus.
9354,10800,1827,Account Update,High,Resolved,2025-11-10,2025-11-15 13:00:00,Account Update - In explicabo iusto nisi.
9355,45542,172,Return Request,High,Open,2024-05-10,2024-05-14 15:00:00,Return Request - Perferendis reiciendis asperiores.
9356,21447,2304,Product Defect,Critical,Resolved,2025-06-25,2025-06-27 01:00:00,Product Defect - A mollitia sed eos.
9357,12386,390,Product Defect,Medium,Closed,2025-08-12,2025-08-16 06:00:00,Product Defect - Fuga incidunt aliquid nesciunt.
9358,7203,1979,Account Update,Low,Open,2026-01-16,2026-01-22 19:00:00,Account Update - Placeat cupiditate quis maxime.
9359,4005,2700,Product Defect,Low,Resolved,2024-01-23,2024-01-28 17:00:00,Product Defect - Commodi quos sapiente.
9360,34237,2923,Product Defect,Low,Open,2024-08-30,2024-09-04 20:00:00,Product Defect - Blanditiis adipisci illo nihil.
9361,38513,1379,Account Update,Medium,Open,2026-01-26,2026-01-31 05:00:00,Account Update - Molestiae exercitationem provident inventore.
9362,6400,868,Return Request,Critical,Closed,2024-06-13,2024-06-14 23:00:00,Return Request - Mollitia autem quasi omnis tempore.
9363,18646,1171,Product Defect,Low,Closed,2024-09-04,2024-09-07 22:00:00,Product Defect - Numquam quas voluptatibus.
9364,33358,1659,Return Request,Critical,Open,2024-11-30,2024-12-03 05:00:00,Return Request - Quidem amet incidunt ad a.
9365,11498,2448,Product Defect,Critical,Open,2024-02-29,,Product Defect - Cumque maiores recusandae.
9366,41445,2134,Order Status,High,Closed,2024-02-18,2024-02-19 21:00:00,Order Status - Quo voluptate voluptatem fugiat.
9367,29972,372,Order Status,Critical,Open,2025-10-31,,Order Status - Velit occaecati ab.
