change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
7417,products,5509,price,196.48,191.99,2999,2024-12-31 10:36:08,UPDATE
7418,employees,2279,salary,71507,77601,1383,2026-01-11 17:26:53,UPDATE
7419,products,4011,price,3355.87,3275.85,893,2024-11-29 09:46:29,UPDATE
7420,products,1103,price,4049.76,3844.63,2089,2025-05-15 17:18:49,UPDATE
7421,employees,20,salary,39012,43186,2449,2025-03-04 23:16:43,UPDATE
7422,products,5728,price,3108.76,2904.87,2868,2025-06-27 14:15:49,UPDATE
7423,products,4508,price,3416.48,3401.36,2090,2024-10-25 16:38:54,UPDATE
7424,products,1214,price,4758.6,4718.54,1686,2025-03-22 10:52:28,UPDATE
7425,products,3891,price,3668.41,3680.39,1539,2024-08-14 09:02:34,UPDATE
7426,products,5668,price,973.79,896.66,1638,2025-04-19 02:25:22,UPDATE
7427,products,4331,price,4897.8,4636.69,459,2024-08-09 08:33:01,UPDATE
7428,products,689,price,3079.28,3365.73,2525,2024-02-21 23:13:25,UPDATE
7429,products,3243,price,1052.02,1139.88,1603,2025-12-14 07:56:37,UPDATE
7430,employees,1184,salary,32760,35929,871,2024-11-08 06:08:38,UPDATE
7431,employees,982,salary,43262,47811,2139,2024-09-14 05:55:11,UPDATE
7432,products,3401,price,3383.46,3412.48,943,2025-01-22 22:02:12,UPDATE
7433,products,3588,price,180.21,168.28,476,2024-09-02 06:10:11,UPDATE
7434,products,5409,price,1284.37,1407.25,1279,2024-11-20 01:00:30,UPDATE
7435,employees,602,salary,61607,70089,257,2025-02-26 06:21:37,UPDATE
7436,products,4062,price,3050.99,3134.92,1010,2024-09-30 11:00:02,UPDATE
7437,products,1994,price,2916.83,3113.17,1728,2024-03-11 15:24:39,UPDATE
7438,products,2208,price,4336.34,3936.63,2508,2025-03-08 13:54:29,UPDATE
7439,employees,2709,salary,46393,51474,1809,2025-04-20 00:12:40,UPDATE
7440,products,4048,price,744.46,761.09,1103,2024-08-16 23:20:49,UPDATE
7441,employees,517,salary,34453,39826,1932,2025-08-04 00:20:50,UPDATE
7442,employees,554,salary,79493,88490,911,2025-08-30 15:02:41,UPDATE
7443,employees,2298,salary,36078,40018,2453,2025-07-05 13:53:07,UPDATE
7444,products,3149,price,1575.57,1705.11,769,2025-06-26 03:34:12,UPDATE
7445,products,432,price,3507.83,3582.32,490,2024-12-27 16:58:08,UPDATE
7446,products,1051,price,1844.44,2008.94,1188,2024-08-14 03:55:22,UPDATE
7447,employees,312,salary,31965,35675,1717,2024-02-06 06:28:11,UPDATE
7448,products,4629,price,2930.34,3164.2,1719,2024-08-30 20:28:34,UPDATE
7449,products,104,price,179.84,177.12,1823,2024-11-30 21:25:26,UPDATE
7450,products,658,price,2518.88,2739.26,2142,2024-06-21 18:39:03,UPDATE
7451,products,3072,price,151.61,137.46,2921,2024-09-02 21:18:25,UPDATE
7452,products,1956,price,3124.99,3380.94,2148,2025-09-18 18:17:16,UPDATE
7453,products,2711,price,1220.93,1222.73,219,2024-03-04 00:11:13,UPDATE
7454,products,2591,price,2601.1,2699.74,2208,2024-02-18 05:32:46,UPDATE
7455,products,2114,price,3590.67,3472.47,178,2024-12-02 13:42:38,UPDATE
7456,products,4827,price,2525.15,2583.41,841,2025-04-10 13:55:12,UPDATE
7457,products,909,price,4515.15,4489.16,1029,2025-05-29 00:15:23,UPDATE
7458,employees,2324,salary,38139,45001,2376,2024-08-17 15:45:10,UPDATE
7459,employees,1538,salary,63552,67702,2106,2025-11-19 20:35:07,UPDATE
7460,products,5668,price,3928.84,3692.91,2136,2025-10-13 23:48:54,UPDATE
7461,products,970,price,3511.01,3433.97,1768,2024-03-05 03:54:21,UPDATE
7462,products,5217,price,2862.0,2918.56,2374,2024-11-13 13:04:27,UPDATE
7463,employees,1217,salary,78247,82943,218,2024-03-24 11:06:49,UPDATE
7464,products,4367,price,3775.27,3877.22,1801,2024-07-09 03:47:48,UPDATE
7465,products,3930,price,2771.41,2649.21,2182,2026-02-08 22:27:15,UPDATE
7466,products,879,price,2428.24,2474.62,2053,2025-08-15 11:17:30,UPDATE
7467,employees,1329,salary,38297,42646,91,2025-06-13 09:21:47,UPDATE
7468,products,476,price,1451.83,1509.84,2633,2024-02-10 20:08:50,UPDATE
7469,products,4590,price,1334.96,1446.35,950,2025-09-27 15:33:53,UPDATE
7470,products,3968,price,3703.2,3996.54,453,2024-05-20 17:32:10,UPDATE
7471,products,1152,price,4237.14,3860.85,358,2024-03-12 15:51:27,UPDATE
7472,employees,1987,salary,78840,92820,942,2025-07-22 11:53:32,UPDATE
7473,employees,1491,salary,57495,61583,2344,2025-09-27 00:41:42,UPDATE
7474,products,3404,price,224.43,246.42,556,2024-12-20 11:38:58,UPDATE
7475,employees,2933,salary,71880,80821,340,2026-02-07 23:32:00,UPDATE
7476,products,5548,price,3196.18,3060.44,1574,2024-07-16 21:03:35,UPDATE
7477,products,3170,price,174.84,188.1,2330,2024-12-11 11:10:45,UPDATE
7478,products,3557,price,1054.48,962.11,2484,2024-03-01 12:27:02,UPDATE
7479,products,4233,price,215.98,215.21,1077,2024-01-23 09:03:42,UPDATE
7480,employees,1738,salary,70154,75297,1211,2025-09-16 22:35:32,UPDATE
7481,employees,1322,salary,77089,81848,2925,2025-10-28 11:16:32,UPDATE
7482,products,5531,price,2737.0,2682.84,79,2024-09-01 08:07:47,UPDATE
7483,employees,1310,salary,71749,83833,1410,2024-01-25 17:26:46,UPDATE
7484,products,3438,price,455.64,472.84,599,2025-11-27 22:03:03,UPDATE
7485,products,4238,price,3251.03,3213.14,894,2024-09-22 02:26:08,UPDATE
7486,employees,626,salary,38126,40341,232,2025-09-05 07:05:41,UPDATE
7487,products,2246,price,1489.7,1578.51,2390,2025-10-21 00:51:29,UPDATE
7488,employees,1334,salary,71662,84219,956,2024-04-27 05:30:31,UPDATE
7489,products,745,price,1285.26,1244.36,1948,2025-03-22 01:10:24,UPDATE
7490,products,5126,price,1098.21,1144.68,617,2024-03-14 10:50:25,UPDATE
7491,products,2297,price,2424.12,2622.15,709,2025-07-27 16:55:33,UPDATE
7492,employees,727,salary,57358,61355,391,2025-11-16 16:18:16,UPDATE
7493,products,2945,price,4333.47,4003.94,1323,2025-02-26 22:43:33,UPDATE
7494,products,4112,price,2512.96,2533.25,2307,2024-11-18 23:25:54,UPDATE
7495,products,5172,price,4877.73,5204.27,357,2025-01-06 02:34:26,UPDATE
7496,employees,2077,salary,71027,81098,1920,2025-01-23 00:08:31,UPDATE
7497,employees,2453,salary,51965,56250,850,2024-10-26 20:51:33,UPDATE
7498,products,6036,price,665.11,620.43,791,2026-02-07 16:06:29,UPDATE
7499,products,3221,price,1497.51,1619.33,330,2025-12-16 05:24:37,UPDATE
7500,products,3968,price,3698.96,3636.64,2849,2024-08-25 05:18:53,UPDATE
7501,employees,264,salary,47150,51260,1821,2026-02-15 16:43:47,UPDATE
7502,employees,1093,salary,47259,55762,2281,2025-04-20 03:51:16,UPDATE
7503,products,1385,price,3653.56,3666.07,496,2025-09-14 21:52:07,UPDATE
7504,products,5765,price,3432.55,3112.57,1512,2025-02-14 20:08:36,UPDATE
7505,products,4988,price,575.33,522.78,353,2024-05-23 22:25:52,UPDATE
7506,products,2127,price,151.01,157.58,700,2024-01-08 00:16:49,UPDATE
7507,products,958,price,2868.43,2945.52,1019,2024-03-11 14:06:39,UPDATE
7508,employees,2151,salary,59771,71352,567,2024-03-06 07:59:25,UPDATE
7509,products,3098,price,4059.89,4140.82,312,2024-04-14 23:44:25,UPDATE
7510,products,4367,price,2086.91,2168.06,2497,2024-11-08 20:29:11,UPDATE
7511,products,41,price,916.15,949.28,2070,2025-05-14 01:30:20,UPDATE
7512,products,2455,price,4813.55,4375.06,2590,2025-02-23 16:27:35,UPDATE
7513,products,2317,price,1016.94,1080.01,1136,2025-07-19 13:05:35,UPDATE
7514,products,4144,price,1333.86,1448.03,1918,2025-06-17 07:20:05,UPDATE
7515,products,1164,price,3084.54,2912.89,1861,2025-08-30 12:11:41,UPDATE
7516,products,2500,price,4546.28,4989.49,436,2025-01-30 03:11:06,UPDATE
7517,products,5154,price,2798.83,2677.7,2731,2024-02-27 01:17:49,UPDATE
7518,employees,1440,salary,66428,79219,2033,2025-09-21 11:31:46,UPDATE
7519,employees,157,salary,60561,68887,76,2024-09-14 11:20:20,UPDATE
7520,products,3178,price,2246.57,2241.33,1962,2026-02-14 06:52:07,UPDATE
7521,products,3554,price,4895.88,4531.24,1954,2024-04-27 02:12:40,UPDATE
7522,employees,2423,salary,72657,85095,1142,2025-07-20 18:37:54,UPDATE
7523,products,139,price,3004.5,2771.27,639,2024-11-14 09:03:03,UPDATE
7524,products,4110,price,4828.83,4841.46,2974,2026-01-31 03:49:28,UPDATE
7525,products,4811,price,799.32,765.62,1155,2025-01-16 20:48:56,UPDATE
7526,products,1219,price,1291.45,1214.9,1468,2025-10-27 02:46:02,UPDATE
7527,employees,434,salary,79528,83740,2096,2024-08-10 03:07:17,UPDATE
7528,employees,431,salary,65653,75039,1342,2025-09-11 20:59:34,UPDATE
7529,products,2474,price,656.79,681.74,1037,2025-04-08 18:49:16,UPDATE
7530,products,5464,price,747.15,766.32,1621,2025-04-24 09:21:51,UPDATE
7531,products,1759,price,2019.85,1863.34,2257,2025-02-01 06:00:37,UPDATE
7532,products,1555,price,1189.87,1233.56,95,2026-02-02 17:05:21,UPDATE
7533,employees,2245,salary,70286,73943,2339,2025-09-24 12:48:52,UPDATE
7534,products,5311,price,2394.1,2432.52,263,2024-12-13 22:12:33,UPDATE
7535,products,3760,price,3225.21,3232.38,2205,2025-08-18 10:24:09,UPDATE
7536,products,5302,price,4068.38,4406.88,1889,2025-05-20 16:13:28,UPDATE
7537,products,3934,price,4918.26,4998.05,1061,2026-02-22 07:40:32,UPDATE
7538,products,4738,price,3658.69,3969.28,880,2024-12-09 06:52:08,UPDATE
7539,products,1980,price,4094.77,3921.08,810,2024-08-16 22:21:37,UPDATE
7540,products,659,price,2333.17,2507.91,2778,2024-05-29 11:21:41,UPDATE
7541,products,3102,price,791.12,866.49,2789,2024-02-21 05:47:45,UPDATE
7542,products,300,price,2267.88,2279.61,397,2025-08-07 04:16:35,UPDATE
7543,products,4925,price,241.28,236.57,44,2024-10-20 18:00:03,UPDATE
7544,products,5652,price,4755.78,4533.38,1857,2024-07-27 00:59:07,UPDATE
7545,employees,1504,salary,52128,57131,87,2024-11-01 08:47:35,UPDATE
7546,employees,2509,salary,43902,51536,2892,2025-02-05 19:58:18,UPDATE
7547,products,5658,price,4740.48,4550.6,2030,2025-04-07 01:02:39,UPDATE
7548,products,2245,price,2468.75,2420.72,1251,2025-08-26 03:05:52,UPDATE
7549,employees,2880,salary,55620,64558,1715,2024-09-30 18:56:59,UPDATE
7550,employees,475,salary,51986,55390,2352,2024-10-30 08:16:53,UPDATE
7551,employees,1764,salary,46538,52602,1348,2025-04-23 10:01:49,UPDATE
7552,products,4620,price,383.52,361.18,1416,2024-09-29 19:48:20,UPDATE
7553,products,5820,price,1923.9,1846.71,378,2024-07-02 00:28:25,UPDATE
7554,employees,1907,salary,58094,68314,2707,2025-01-01 05:54:56,UPDATE
7555,products,2986,price,3593.29,3556.07,719,2024-06-16 23:16:16,UPDATE
7556,products,4630,price,3943.34,4324.37,2222,2026-01-31 18:51:23,UPDATE
7557,products,945,price,637.99,581.29,1424,2024-05-24 12:13:21,UPDATE
7558,products,206,price,3076.02,2981.35,2024,2025-05-06 19:25:26,UPDATE
7559,products,3623,price,1307.56,1384.59,1692,2025-12-13 17:38:12,UPDATE
7560,employees,2946,salary,62928,74706,2848,2025-01-27 04:33:12,UPDATE
7561,products,5328,price,3972.96,3584.22,2398,2025-04-01 17:26:12,UPDATE
7562,employees,1051,salary,66653,79906,2230,2025-11-30 12:31:30,UPDATE
7563,products,753,price,1743.08,1693.31,1147,2025-03-19 13:08:59,UPDATE
7564,products,1622,price,3087.49,3024.63,1443,2024-07-21 13:26:26,UPDATE
7565,employees,134,salary,50401,59402,2128,2025-04-30 11:53:12,UPDATE
7566,products,3954,price,2848.41,2578.8,2884,2025-05-09 12:16:25,UPDATE
7567,products,1807,price,3784.87,3455.74,474,2025-05-16 10:06:48,UPDATE
7568,employees,1339,salary,63279,75868,1791,2025-09-07 22:06:37,UPDATE
7569,employees,1505,salary,66302,73352,2910,2024-11-04 19:03:09,UPDATE
7570,products,3444,price,2802.4,2764.06,1667,2024-11-21 04:08:48,UPDATE
7571,products,1476,price,1887.3,1756.09,920,2024-11-22 10:06:29,UPDATE
7572,products,720,price,4114.34,4209.16,2895,2025-12-20 06:43:13,UPDATE
7573,products,5502,price,2513.3,2619.69,723,2025-10-05 21:21:56,UPDATE
7574,employees,1362,salary,42291,50296,2023,2024-09-01 19:25:00,UPDATE
7575,products,1409,price,2914.35,3041.18,3,2025-05-29 02:32:54,UPDATE
7576,products,5301,price,3203.61,2907.35,2046,2024-04-03 12:24:13,UPDATE
7577,employees,262,salary,42719,49534,2637,2025-07-18 14:38:36,UPDATE
7578,products,942,price,1038.71,1014.74,2433,2024-02-27 02:13:50,UPDATE
7579,products,743,price,650.35,687.15,2396,2025-09-23 04:42:52,UPDATE
7580,products,3308,price,481.16,499.42,1813,2025-07-15 07:01:40,UPDATE
7581,products,1895,price,1010.55,1106.94,753,2024-02-25 05:02:11,UPDATE
7582,products,5613,price,1394.58,1411.19,2830,2025-05-13 15:23:11,UPDATE
7583,employees,1305,salary,58433,68761,2095,2024-08-27 08:36:21,UPDATE
7584,products,1604,price,778.29,790.8,1083,2025-10-26 09:25:30,UPDATE
7585,products,4257,price,4842.08,4517.48,554,2024-04-11 05:35:00,UPDATE
7586,products,5567,price,2679.83,2687.68,2469,2024-04-14 21:09:35,UPDATE
7587,products,4874,price,679.43,682.8,2540,2025-04-29 10:31:14,UPDATE
7588,products,565,price,2552.41,2404.54,1030,2025-11-24 21:38:24,UPDATE
7589,employees,476,salary,71003,84377,702,2025-05-26 04:13:32,UPDATE
7590,products,1267,price,459.67,434.42,2131,2024-02-08 21:28:35,UPDATE
7591,employees,1076,salary,55865,61242,1400,2024-05-12 06:22:54,UPDATE
7592,products,2701,price,2081.11,2037.03,1031,2025-04-07 17:43:51,UPDATE
7593,products,692,price,3238.44,2950.17,2868,2025-04-27 14:40:44,UPDATE
7594,employees,1733,salary,51944,59157,2856,2025-09-05 10:27:45,UPDATE
7595,products,3473,price,2955.95,2860.66,697,2024-08-03 11:47:32,UPDATE
7596,employees,2731,salary,72469,76704,1203,2024-12-25 02:51:36,UPDATE
7597,products,1680,price,4760.9,5170.87,646,2024-09-03 13:41:17,UPDATE
7598,employees,144,salary,41739,48826,1224,2025-04-30 17:09:56,UPDATE
7599,employees,181,salary,72071,75834,2093,2025-09-14 19:47:22,UPDATE
7600,products,4256,price,1722.36,1624.5,2971,2024-09-13 16:27:03,UPDATE
7601,products,4810,price,3957.07,3747.27,1459,2025-05-13 13:03:46,UPDATE
7602,employees,2338,salary,40808,43660,2281,2025-01-01 16:03:07,UPDATE
7603,products,2507,price,2573.56,2370.69,1381,2025-12-22 21:37:51,UPDATE
7604,products,1071,price,2427.68,2544.71,2376,2025-03-15 20:20:27,UPDATE
7605,products,1439,price,1382.75,1515.66,2900,2025-08-26 12:56:13,UPDATE
7606,products,4565,price,4179.03,4385.83,2444,2024-06-18 18:28:32,UPDATE
7607,products,5219,price,3110.11,3265.47,2690,2025-11-02 01:27:32,UPDATE
7608,products,672,price,3235.12,3247.16,2230,2024-07-28 10:37:40,UPDATE
7609,products,2023,price,183.16,172.16,2683,2024-03-09 17:26:41,UPDATE
7610,products,3564,price,3135.01,2945.89,2969,2025-11-26 02:48:09,UPDATE
7611,products,212,price,4550.32,4809.86,268,2024-10-22 03:54:05,UPDATE
7612,employees,855,salary,59065,65588,123,2024-06-04 23:50:23,UPDATE
7613,products,1972,price,2044.24,1940.86,1688,2025-09-25 17:19:52,UPDATE
7614,products,2391,price,2123.99,2087.89,2172,2024-01-28 00:58:26,UPDATE
7615,products,510,price,3175.34,3482.69,2881,2025-05-01 05:16:09,UPDATE
7616,products,5527,price,3722.57,3493.31,334,2025-02-02 23:44:16,UPDATE
7617,products,4620,price,3564.46,3729.78,762,2025-05-02 02:47:32,UPDATE
7618,employees,2064,salary,30150,35276,459,2025-01-24 01:32:03,UPDATE
7619,employees,1521,salary,67055,71596,900,2024-08-17 02:14:53,UPDATE
7620,products,1197,price,2059.07,1945.24,1612,2024-03-19 02:36:57,UPDATE
7621,products,5445,price,3865.92,3884.71,1698,2025-01-07 11:31:16,UPDATE
7622,products,4860,price,3006.4,2791.37,138,2025-09-10 10:49:45,UPDATE
7623,employees,26,salary,66885,73205,416,2025-07-23 11:21:30,UPDATE
7624,products,4552,price,4156.28,4555.3,2419,2025-07-22 04:28:07,UPDATE
7625,products,3084,price,3421.74,3230.82,1198,2025-07-25 13:30:40,UPDATE
7626,products,2387,price,3788.2,3558.52,2596,2025-12-02 19:49:22,UPDATE
7627,products,1324,price,3796.44,4021.49,1167,2025-07-14 10:43:42,UPDATE
7628,employees,1999,salary,59223,62733,1013,2025-02-19 11:45:13,UPDATE
7629,products,3740,price,2532.43,2600.63,1769,2025-09-19 02:30:29,UPDATE
7630,products,5277,price,114.2,119.09,661,2025-10-06 19:23:33,UPDATE
7631,products,1654,price,1031.28,1062.44,1409,2024-11-03 14:57:39,UPDATE
7632,products,4838,price,308.59,288.02,2716,2025-06-05 16:48:57,UPDATE
7633,employees,613,salary,41888,49440,1990,2024-01-20 19:06:11,UPDATE
7634,products,1988,price,618.89,560.97,359,2024-04-05 03:42:11,UPDATE
7635,employees,1247,salary,58136,68226,1814,2025-12-18 01:25:16,UPDATE
7636,products,513,price,1233.48,1338.83,1330,2024-08-07 07:53:32,UPDATE
7637,products,3528,price,2678.5,2536.03,2636,2024-12-06 05:45:56,UPDATE
7638,employees,1177,salary,44455,51318,93,2024-05-19 09:49:49,UPDATE
7639,products,263,price,4364.57,3966.99,1719,2025-01-27 21:30:43,UPDATE
7640,products,4491,price,1355.89,1340.59,1937,2025-05-02 14:51:58,UPDATE
7641,employees,1618,salary,71968,81281,353,2026-01-10 10:31:21,UPDATE
7642,products,3491,price,3534.23,3580.58,2714,2024-04-15 10:56:26,UPDATE
7643,employees,1446,salary,52057,56262,2582,2025-05-02 16:13:24,UPDATE
7644,products,4682,price,1488.53,1384.45,189,2025-12-25 13:09:49,UPDATE
7645,products,5845,price,384.82,416.06,1742,2024-01-14 08:34:43,UPDATE
7646,products,3889,price,4007.48,3870.52,226,2025-09-23 22:15:49,UPDATE
7647,products,4170,price,3066.13,3009.87,2593,2024-04-03 12:22:01,UPDATE
7648,employees,658,salary,38500,40957,2393,2025-06-13 19:39:58,UPDATE
7649,products,1752,price,2971.17,3241.02,844,2026-02-15 06:44:33,UPDATE
7650,products,2705,price,4444.79,4231.86,2950,2025-10-19 00:15:51,UPDATE
7651,products,4435,price,1318.67,1222.5,2596,2025-11-09 23:46:02,UPDATE
7652,products,196,price,3932.48,4223.93,1914,2025-04-21 04:25:26,UPDATE
7653,products,4693,price,2033.14,2188.05,14,2026-02-19 05:58:50,UPDATE
7654,employees,2819,salary,50354,57634,230,2025-03-04 22:15:51,UPDATE
7655,products,485,price,612.67,626.72,2643,2024-03-08 04:29:08,UPDATE
7656,employees,1067,salary,79474,88357,2053,2025-12-31 05:40:13,UPDATE
7657,products,2299,price,257.08,282.65,2172,2024-01-13 16:07:20,UPDATE
7658,products,4459,price,3899.69,3524.91,1894,2026-01-11 23:31:37,UPDATE
7659,products,4158,price,2849.5,2650.26,1867,2024-11-22 01:27:04,UPDATE
7660,products,1229,price,3828.56,3733.26,1836,2025-08-22 12:50:44,UPDATE
7661,products,202,price,2507.5,2728.25,2125,2026-01-06 19:47:15,UPDATE
7662,products,3874,price,4185.84,3870.81,1809,2024-02-16 16:49:12,UPDATE
7663,products,1497,price,4830.49,5310.09,2892,2025-03-28 22:31:29,UPDATE
7664,products,2401,price,1489.63,1576.45,456,2026-02-25 01:42:40,UPDATE
7665,products,4178,price,275.43,268.17,2583,2024-09-08 01:36:43,UPDATE
7666,products,381,price,4011.33,4375.9,2527,2025-02-12 23:44:19,UPDATE
7667,products,3053,price,629.75,626.57,2932,2025-10-04 12:18:25,UPDATE
7668,employees,2225,salary,77636,90540,1632,2025-04-09 14:47:50,UPDATE
7669,employees,2070,salary,52754,58016,1264,2025-04-01 20:55:50,UPDATE
7670,employees,2287,salary,62672,73506,1926,2024-05-05 20:32:47,UPDATE
7671,employees,2991,salary,53562,57527,2076,2026-02-15 18:27:49,UPDATE
7672,products,1736,price,3261.69,3537.31,2846,2024-12-23 04:08:07,UPDATE
7673,products,2343,price,1271.72,1192.83,353,2025-09-25 08:37:57,UPDATE
7674,products,2073,price,3138.54,3389.56,8,2025-08-29 00:08:11,UPDATE
7675,products,769,price,1109.92,1028.01,2285,2025-08-26 04:59:21,UPDATE
7676,products,2080,price,1421.28,1381.28,761,2024-12-26 16:58:20,UPDATE
7677,employees,2625,salary,39646,41776,1887,2025-07-01 23:22:53,UPDATE
7678,employees,2050,salary,72067,80544,838,2025-12-17 16:37:10,UPDATE
7679,products,1932,price,4903.71,5197.05,578,2025-01-28 20:16:03,UPDATE
7680,products,5352,price,4027.78,3728.77,688,2026-01-03 03:54:26,UPDATE
7681,products,5367,price,1308.97,1195.32,2165,2024-11-22 00:24:43,UPDATE
7682,products,373,price,2277.28,2499.39,301,2025-01-13 13:54:02,UPDATE
7683,products,4055,price,4870.3,4845.4,1797,2026-01-31 09:07:44,UPDATE
7684,employees,1365,salary,63785,68101,2124,2025-11-11 15:31:21,UPDATE
7685,products,1297,price,1097.67,1064.42,1608,2025-05-25 07:54:23,UPDATE
7686,employees,1880,salary,36818,43300,2120,2025-06-09 15:46:29,UPDATE
7687,products,2624,price,4438.3,4324.59,1156,2024-10-03 02:36:53,UPDATE
7688,products,4834,price,889.47,823.92,103,2024-01-12 14:27:15,UPDATE
7689,products,3605,price,4660.68,4759.6,2847,2025-06-02 08:56:17,UPDATE
7690,products,293,price,1038.11,1097.83,2625,2024-10-07 17:39:30,UPDATE
7691,products,4508,price,995.52,987.85,2062,2025-04-08 05:05:15,UPDATE
7692,products,4628,price,4090.73,4348.33,2796,2025-04-23 17:19:13,UPDATE
7693,products,1480,price,3729.37,3395.14,1532,2026-01-03 12:58:21,UPDATE
7694,products,4809,price,4682.02,4604.82,2104,2024-08-06 07:00:46,UPDATE
7695,products,887,price,2342.6,2125.89,2012,2024-01-23 13:56:38,UPDATE
7696,products,3810,price,1483.19,1527.08,2749,2024-03-05 17:56:16,UPDATE
7697,products,1464,price,1123.68,1080.45,620,2024-04-27 06:01:15,UPDATE
7698,products,4072,price,3884.47,4001.57,198,2024-12-22 12:27:45,UPDATE
7699,products,4834,price,4589.31,4176.92,195,2026-02-02 00:09:17,UPDATE
7700,products,3850,price,2749.2,2768.11,2039,2024-06-12 22:27:41,UPDATE
7701,products,5069,price,2761.79,2520.24,314,2026-01-04 00:57:01,UPDATE
7702,products,1080,price,3819.32,4149.67,126,2025-02-03 19:10:05,UPDATE
7703,products,5224,price,1707.6,1852.51,532,2024-04-19 19:50:01,UPDATE
